time,open,high,low,close,tick_volume
1740776400,2845.34,2850.94,2844.16,2849.67,6512
1740780000,2849.61,2855.05,2847.79,2854.76,7278
1740783600,2854.71,2859.56,2853.31,2859.09,3261
1740963600,2859.28,2876.84,2859.28,2871.05,6531
1740967200,2871.06,2871.19,2865.23,2865.91,5115
1740970800,2865.91,2872.01,2864.22,2870.95,7742
1740974400,2870.95,2872.03,2867.89,2868.26,5872
1740978000,2868.06,2868.07,2859.43,2864.85,6800
1740981600,2864.85,2868.57,2863.13,2867.38,3705
1740985200,2867.39,2867.46,2861.37,2863.9,5076
1740988800,2863.89,2866.09,2861.82,2865.59,5890
1740992400,2865.66,2866.33,2860.15,2863.33,5400
1740996000,2863.33,2868.87,2858.94,2868.65,7853
1740999600,2868.65,2871.55,2864.35,2867.44,7082
1741003200,2867.45,2873.64,2867.24,2871.92,5330
1741006800,2871.93,2875.5,2871.31,2874.45,4665
1741010400,2874.43,2877.65,2874.0,2875.69,5634
1741014000,2875.69,2876.29,2868.97,2872.68,8828
1741017600,2872.66,2883.02,2871.34,2877.38,9557
1741021200,2876.48,2890.48,2873.89,2887.9,11338
1741024800,2887.9,2893.06,2886.08,2891.55,8417
1741028400,2891.49,2892.96,2887.4,2890.96,7337
1741032000,2890.95,2892.47,2886.61,2890.02,8009
1741035600,2890.03,2891.35,2879.77,2881.57,7210
1741039200,2881.6,2891.49,2878.37,2890.55,8952
1741042800,2890.72,2895.27,2890.24,2893.72,3407
1741050000,2892.37,2893.35,2890.61,2890.94,1966
1741053600,2890.94,2893.78,2890.2,2891.85,3520
1741057200,2891.83,2893.06,2882.02,2888.32,8145
1741060800,2888.31,2889.49,2884.85,2885.48,5734
1741064400,2885.48,2893.12,2885.01,2888.67,5106
1741068000,2888.67,2892.79,2886.76,2891.32,4041
1741071600,2891.32,2894.43,2888.41,2889.72,5655
1741075200,2889.72,2889.97,2884.45,2887.38,5189
1741078800,2887.46,2901.24,2887.04,2899.97,6676
1741082400,2899.97,2918.69,2896.76,2914.04,9308
1741086000,2914.04,2921.28,2912.59,2918.06,6777
1741089600,2918.07,2918.15,2912.1,2914.72,6467
1741093200,2914.72,2921.84,2913.04,2920.05,5830
1741096800,2920.06,2925.49,2918.74,2924.79,7401
1741100400,2924.83,2927.84,2919.84,2922.53,10795
1741104000,2922.59,2923.08,2903.37,2903.54,11963
1741107600,2903.24,2912.3,2900.44,2906.17,12316
1741111200,2906.17,2916.11,2903.86,2915.15,10149
1741114800,2915.15,2916.4,2911.12,2911.64,7949
1741118400,2911.64,2915.25,2908.32,2911.3,7494
1741122000,2911.3,2916.52,2911.22,2916.18,6814
1741125600,2916.16,2920.61,2914.4,2917.26,7940
1741129200,2917.44,2918.55,2913.41,2917.71,4055
1741136400,2918.08,2918.21,2914.4,2914.58,1932
1741140000,2914.58,2917.19,2912.26,2914.16,3636
1741143600,2914.16,2915.15,2903.53,2907.2,8614
1741147200,2907.2,2914.56,2902.09,2904.4,7859
1741150800,2904.4,2913.54,2903.41,2908.78,6226
1741154400,2908.78,2912.71,2908.63,2910.53,3544
1741158000,2910.55,2918.84,2910.04,2918.76,5054
1741161600,2918.71,2921.72,2913.63,2917.09,6151
1741165200,2917.09,2919.84,2913.03,2918.11,7651
1741168800,2918.02,2921.95,2916.78,2920.0,8481
1741172400,2920.02,2922.6,2913.36,2918.93,7677
1741176000,2918.98,2919.21,2909.03,2913.32,6925
1741179600,2913.33,2917.25,2912.05,2913.3,6301
1741183200,2913.35,2919.25,2912.49,2916.17,7109
1741186800,2916.32,2916.63,2894.38,2900.01,11656
1741190400,2900.02,2917.2,2897.75,2912.31,12387
1741194000,2911.05,2923.84,2907.95,2917.19,12998
1741197600,2917.18,2929.94,2915.24,2923.89,10656
1741201200,2923.89,2925.28,2913.71,2916.09,9889
1741204800,2916.1,2920.66,2911.4,2917.51,8861
1741208400,2917.55,2921.43,2916.27,2920.55,6935
1741212000,2920.55,2923.04,2919.6,2922.09,6463
1741215600,2922.18,2922.42,2917.91,2919.17,2224
1741222800,2919.69,2919.69,2916.91,2918.4,1625
1741226400,2918.35,2920.32,2916.63,2916.81,3144
1741230000,2916.78,2925.72,2915.92,2924.67,7457
1741233600,2924.67,2926.57,2923.01,2925.59,5728
1741237200,2925.59,2925.6,2920.21,2921.22,4523
1741240800,2921.22,2921.54,2916.42,2917.34,3345
1741244400,2917.37,2920.64,2914.63,2919.91,5133
1741248000,2919.91,2923.03,2919.91,2920.62,5409
1741251600,2920.63,2922.53,2909.82,2910.03,8603
1741255200,2910.16,2911.41,2901.1,2904.83,9353
1741258800,2904.74,2905.42,2891.34,2894.26,9036
1741262400,2894.26,2905.21,2891.98,2899.31,8782
1741266000,2899.32,2907.68,2898.64,2905.84,7254
1741269600,2905.84,2907.17,2899.37,2903.27,8208
1741273200,2903.27,2909.45,2900.98,2904.5,10957
1741276800,2904.45,2916.68,2903.42,2915.21,11627
1741280400,2915.4,2922.72,2909.17,2914.53,12350
1741284000,2914.53,2918.51,2912.63,2917.21,8917
1741287600,2917.24,2921.43,2914.51,2915.51,8263
1741291200,2915.55,2920.62,2913.87,2916.28,7115
1741294800,2916.29,2917.69,2912.42,2914.04,6496
1741298400,2913.98,2916.56,2908.47,2908.85,6824
1741302000,2908.9,2911.94,2908.42,2911.07,2376
1741309200,2910.96,2913.54,2910.06,2910.38,2516
1741312800,2910.42,2910.42,2896.91,2904.82,5510
1741316400,2904.77,2910.25,2901.58,2906.86,8383
1741320000,2906.81,2909.21,2901.31,2908.12,7969
1741323600,2908.13,2909.04,2904.01,2905.38,5796
1741327200,2905.36,2908.38,2904.91,2906.68,4268
1741330800,2906.68,2912.52,2906.46,2909.62,6426
1741334400,2909.59,2914.82,2907.82,2913.54,6174
1741338000,2913.57,2917.36,2911.76,2917.21,5594
1741341600,2917.2,2923.02,2915.26,2922.47,7078
1741345200,2922.45,2923.02,2920.26,2921.62,5629
1741348800,2921.62,2921.97,2917.13,2918.02,6306
1741352400,2918.02,2922.1,2916.8,2918.84,5768
1741356000,2918.84,2922.81,2918.05,2918.77,6592
1741359600,2918.64,2926.34,2910.26,2913.75,12074
1741363200,2913.71,2928.74,2904.04,2926.82,12748
1741366800,2926.64,2930.48,2908.61,2915.82,12496
1741370400,2915.8,2919.44,2911.67,2914.05,10221
1741374000,2914.06,2916.24,2905.12,2908.27,9808
1741377600,2908.24,2908.83,2902.1,2906.6,8403
1741381200,2906.68,2909.57,2904.69,2905.38,6020
1741384800,2905.31,2911.26,2904.85,2909.7,6584
1741388400,2909.71,2912.65,2908.53,2912.12,2081
1741568400,2912.44,2915.18,2909.82,2911.92,3431
1741572000,2911.9,2916.98,2911.48,2916.29,3274
1741575600,2916.29,2918.01,2913.13,2913.88,5179
1741579200,2913.88,2918.28,2911.32,2912.1,7185
1741582800,2912.1,2914.5,2909.57,2911.56,6042
1741586400,2911.53,2913.64,2908.18,2910.97,5376
1741590000,2910.95,2912.71,2910.28,2910.97,3490
1741593600,2910.97,2911.95,2906.99,2909.9,5260
1741597200,2909.9,2914.73,2909.39,2914.48,5832
1741600800,2914.44,2915.5,2904.46,2908.47,7356
1741604400,2908.47,2910.66,2897.65,2897.9,8865
1741608000,2897.85,2915.42,2896.75,2911.3,8400
1741611600,2911.25,2911.37,2898.31,2902.98,7711
1741615200,2903.09,2904.77,2895.63,2904.12,8116
1741618800,2904.13,2907.75,2900.37,2906.72,9516
1741622400,2906.84,2908.5,2897.71,2903.77,11300
1741626000,2903.73,2909.17,2901.08,2908.08,12083
1741629600,2908.08,2910.59,2900.61,2904.47,10057
1741633200,2904.54,2906.9,2895.91,2896.0,8563
1741636800,2896.0,2896.21,2882.89,2886.17,10314
1741640400,2886.24,2889.64,2880.31,2885.62,8726
1741644000,2885.5,2891.04,2880.29,2885.49,8785
1741647600,2885.5,2889.16,2884.35,2889.08,2784
1741654800,2888.52,2890.2,2884.14,2884.72,2298
1741658400,2884.73,2885.87,2882.42,2884.72,2647
1741662000,2884.72,2888.66,2884.25,2887.32,5791
1741665600,2887.32,2890.96,2880.36,2890.65,7991
1741669200,2890.57,2900.52,2889.93,2899.17,7494
1741672800,2899.17,2899.41,2895.2,2896.92,5274
1741676400,2896.92,2898.66,2895.57,2897.76,3157
1741680000,2897.76,2899.05,2892.77,2895.85,5258
1741683600,2895.85,2902.81,2893.52,2902.34,6653
1741687200,2902.4,2903.68,2897.61,2901.19,6475
1741690800,2901.27,2910.44,2900.54,2910.02,6974
1741694400,2910.03,2912.55,2908.88,2911.79,6594
1741698000,2911.79,2914.5,2910.91,2912.02,5365
1741701600,2912.0,2915.42,2910.78,2913.67,5564
1741705200,2913.67,2916.0,2910.55,2913.14,7559
1741708800,2913.15,2922.19,2906.89,2918.11,10941
1741712400,2918.14,2920.79,2911.88,2914.22,11255
1741716000,2914.21,2919.89,2914.04,2916.86,9183
1741719600,2916.86,2918.1,2915.18,2917.21,7095
1741723200,2917.2,2920.58,2914.16,2917.72,7408
1741726800,2917.72,2919.6,2915.22,2918.27,6323
1741730400,2918.28,2921.34,2917.54,2918.43,6499
1741734000,2918.43,2919.05,2915.18,2916.14,2715
1741741200,2915.81,2918.13,2914.46,2917.62,2251
1741744800,2917.62,2919.73,2915.45,2915.58,1946
1741748400,2915.58,2915.6,2912.19,2914.26,3327
1741752000,2914.21,2917.36,2910.9,2914.91,6151
1741755600,2914.81,2918.3,2913.96,2916.18,5038
1741759200,2916.35,2920.06,2914.91,2914.99,4237
1741762800,2914.99,2916.12,2912.64,2914.93,3454
1741766400,2914.92,2916.53,2912.19,2916.08,5515
1741770000,2916.08,2921.19,2911.41,2911.89,6979
1741773600,2911.89,2915.68,2909.0,2914.54,7058
1741777200,2914.5,2922.18,2914.11,2922.18,7493
1741780800,2922.19,2925.36,2913.7,2914.74,7098
1741784400,2914.73,2917.01,2912.87,2914.43,5446
1741788000,2914.38,2916.79,2912.73,2915.32,5498
1741791600,2915.32,2923.26,2912.19,2917.62,9604
1741795200,2917.57,2918.81,2906.17,2915.72,12563
1741798800,2915.7,2922.5,2914.36,2921.99,10667
1741802400,2922.0,2929.25,2921.54,2928.44,9649
1741806000,2928.45,2939.12,2927.95,2936.47,9920
1741809600,2936.19,2940.54,2935.96,2936.2,7915
1741813200,2936.19,2937.43,2933.77,2935.21,6110
1741816800,2935.21,2935.69,2931.04,2931.44,6474
1741820400,2931.33,2934.19,2930.92,2933.34,2141
1741827600,2934.26,2939.03,2933.48,2938.2,2448
1741831200,2938.22,2939.45,2934.77,2938.14,2972
1741834800,2938.13,2939.36,2937.66,2938.72,2586
1741838400,2938.75,2941.4,2936.55,2937.9,6041
1741842000,2937.9,2946.02,2937.56,2944.32,5794
1741845600,2944.31,2947.13,2943.1,2945.64,4624
1741849200,2945.64,2946.28,2943.53,2944.7,3473
1741852800,2944.7,2945.11,2938.26,2940.1,5685
1741856400,2940.1,2940.34,2935.45,2936.96,6294
1741860000,2936.91,2938.14,2932.95,2935.31,5825
1741863600,2935.31,2944.98,2934.9,2941.52,6820
1741867200,2941.52,2948.88,2941.16,2947.83,5575
1741870800,2947.83,2948.64,2942.17,2944.13,5432
1741874400,2944.13,2948.64,2944.13,2946.38,6023
1741878000,2946.35,2949.2,2941.15,2942.47,9327
1741881600,2942.49,2952.4,2939.09,2950.42,10817
1741885200,2950.45,2971.17,2949.88,2969.97,11897
1741888800,2969.96,2978.42,2966.44,2977.87,12678
1741892400,2977.89,2985.31,2976.71,2980.16,10685
1741896000,2980.33,2982.29,2976.43,2979.56,8534
1741899600,2979.56,2984.35,2979.14,2983.33,6607
1741903200,2983.33,2985.42,2980.62,2983.01,6194
1741906800,2983.02,2989.13,2981.25,2989.13,2822
1741914000,2989.32,2990.0,2983.3,2987.29,2477
1741917600,2987.31,2989.31,2985.36,2986.45,2596
1741921200,2986.58,2988.77,2984.74,2986.72,4043
1741924800,2986.71,2990.16,2981.74,2987.93,8499
1741928400,2987.9,2988.4,2983.87,2984.17,5309
1741932000,2984.17,2992.99,2983.91,2992.65,5117
1741935600,2992.66,2993.9,2984.46,2985.46,4562
1741939200,2985.46,2986.77,2981.91,2986.46,5928
1741942800,2986.46,2987.72,2981.3,2985.78,6550
1741946400,2985.66,2987.11,2980.88,2986.92,6500
1741950000,2986.78,2993.35,2985.26,2992.95,6354
1741953600,2992.95,2999.46,2992.72,2998.78,6594
1741957200,2998.8,3004.97,2986.67,2993.37,8327
1741960800,2993.38,2999.22,2993.33,2993.53,7635
1741964400,2993.52,2999.65,2993.37,2993.89,8482
1741968000,2993.92,2996.14,2983.28,2985.77,11143
1741971600,2985.65,2993.42,2982.08,2985.43,11343
1741975200,2985.43,2986.51,2978.52,2984.59,9484
1741978800,2984.59,2990.02,2983.0,2989.77,7479
1741982400,2989.8,2990.39,2986.5,2986.71,6165
1741986000,2986.76,2987.07,2983.26,2983.46,5230
1741989600,2983.46,2986.06,2982.25,2983.99,5359
1741993200,2983.99,2988.81,2981.82,2986.45,2513
1742173200,2983.87,2990.65,2983.82,2989.13,2970
1742176800,2989.17,2994.17,2988.33,2990.02,2835
1742180400,2990.04,2991.09,2986.39,2990.87,3570
1742184000,2990.88,2993.08,2988.75,2990.86,6705
1742187600,2990.92,2992.03,2987.03,2988.15,4343
1742191200,2988.14,2988.71,2985.42,2986.98,3826
1742194800,2986.98,2987.92,2982.54,2982.65,3455
1742198400,2982.64,2986.2,2982.19,2986.1,3919
1742202000,2986.15,2990.8,2985.43,2989.9,4957
1742205600,2989.88,2990.03,2984.16,2985.57,4687
1742209200,2985.55,2988.48,2983.16,2988.48,4571
1742212800,2988.49,2996.93,2987.69,2995.73,5512
1742216400,2995.74,2999.52,2994.81,2999.02,4624
1742220000,2999.0,3001.23,2996.56,2997.56,5014
1742223600,2997.59,2997.88,2984.81,2987.16,9462
1742227200,2987.18,2991.34,2986.08,2988.45,9679
1742230800,2988.45,3000.58,2987.2,2998.65,9889
1742234400,2998.61,2999.34,2992.96,2997.2,7435
1742238000,2997.21,2997.76,2993.05,2994.51,6215
1742241600,2994.51,2999.47,2994.51,2997.92,5776
1742245200,2997.92,3000.3,2996.86,2999.4,4920
1742248800,2999.4,3000.82,2997.78,3000.31,4389
1742252400,3000.23,3001.92,3000.11,3001.48,2540
1742259600,3001.1,3001.91,2999.99,3000.23,1364
1742263200,3000.23,3002.81,2999.63,2999.86,1696
1742266800,2999.91,3003.57,2999.56,3001.52,3321
1742270400,3001.53,3008.47,2999.45,3005.79,6984
1742274000,3005.79,3012.25,3002.9,3010.92,5819
1742277600,3010.92,3015.03,3009.69,3011.48,5149
1742281200,3011.48,3017.22,3011.3,3014.46,3430
1742284800,3014.46,3014.9,3006.17,3012.03,5478
1742288400,3012.03,3017.71,3010.63,3015.78,5873
1742292000,3015.78,3018.93,3014.55,3016.52,5963
1742295600,3016.52,3027.28,3016.4,3026.53,6877
1742299200,3026.65,3028.53,3018.24,3020.23,6536
1742302800,3020.23,3025.77,3019.65,3024.04,6157
1742306400,3024.04,3029.55,3022.49,3026.92,5546
1742310000,3026.88,3035.83,3026.79,3034.31,8588
1742313600,3034.32,3038.31,3026.21,3033.3,11383
1742317200,3033.3,3033.3,3024.71,3028.04,11124
1742320800,3028.11,3032.59,3025.23,3031.77,9210
1742324400,3031.72,3036.98,3030.48,3036.01,7424
1742328000,3036.01,3036.26,3029.86,3032.64,6629
1742331600,3032.64,3036.34,3032.49,3035.85,4511
1742335200,3035.85,3037.98,3035.29,3035.6,4747
1742338800,3035.65,3035.99,3033.4,3034.14,2115
1742346000,3034.11,3034.71,3032.69,3034.52,1505
1742349600,3034.52,3035.11,3031.52,3031.75,2048
1742353200,3031.76,3034.02,3030.55,3031.45,2838
1742356800,3031.44,3032.73,3027.43,3029.54,4942
1742360400,3029.51,3033.84,3029.11,3033.42,5244
1742364000,3033.42,3039.03,3032.29,3036.33,4865
1742367600,3036.27,3037.62,3034.3,3036.51,3448
1742371200,3036.63,3045.38,3036.5,3044.56,5794
1742374800,3044.59,3044.75,3034.58,3042.28,7711
1742378400,3042.21,3042.88,3035.59,3035.85,6757
1742382000,3035.85,3037.09,3024.79,3025.23,7027
1742385600,3025.15,3031.45,3022.85,3030.49,5559
1742389200,3030.49,3037.83,3028.39,3034.71,5280
1742392800,3034.64,3039.94,3033.82,3039.03,4352
1742396400,3039.03,3041.12,3036.3,3037.2,6014
1742400000,3037.2,3038.3,3027.72,3033.27,10297
1742403600,3033.38,3033.38,3026.02,3027.64,9239
1742407200,3027.62,3033.15,3026.82,3031.57,6683
1742410800,3031.58,3038.38,3031.39,3033.14,6359
1742414400,3033.14,3034.19,3029.51,3030.74,6196
1742418000,3030.54,3048.75,3030.08,3046.86,10358
1742421600,3046.89,3052.02,3041.03,3047.9,8820
1742425200,3047.91,3048.22,3044.3,3047.32,2779
1742432400,3048.16,3050.6,3047.09,3050.21,2048
1742436000,3050.21,3051.25,3048.8,3050.05,1556
1742439600,3050.12,3055.59,3050.12,3053.26,4368
1742443200,3053.26,3056.19,3049.36,3049.59,7878
1742446800,3049.6,3052.21,3045.0,3045.65,6504
1742450400,3045.66,3050.5,3045.5,3050.03,5154
1742454000,3050.03,3057.52,3048.19,3052.44,4762
1742457600,3052.53,3053.52,3044.96,3046.91,6687
1742461200,3046.93,3051.54,3045.74,3049.06,6085
1742464800,3049.07,3049.07,3041.89,3042.32,6682
1742468400,3042.32,3043.87,3038.73,3041.93,6911
1742472000,3041.93,3046.33,3040.66,3041.44,6789
1742475600,3041.48,3041.48,3025.75,3034.26,9697
1742479200,3034.26,3035.2,3029.32,3034.54,7099
1742482800,3034.53,3042.31,3033.44,3040.9,8654
1742486400,3040.91,3041.03,3030.0,3033.01,11172
1742490000,3032.88,3040.85,3030.68,3040.24,10274
1742493600,3040.23,3041.9,3037.68,3040.72,8317
1742497200,3040.74,3043.2,3034.05,3038.28,7960
1742500800,3038.31,3041.98,3034.81,3041.7,5813
1742504400,3041.72,3045.36,3040.95,3043.31,5568
1742508000,3043.26,3046.1,3043.26,3044.8,5098
1742511600,3044.68,3045.87,3044.34,3044.7,2395
1742518800,3044.63,3046.07,3043.64,3045.79,1100
1742522400,3045.79,3046.64,3044.51,3046.43,1642
1742526000,3046.41,3047.48,3042.36,3042.82,3385
1742529600,3042.82,3044.58,3035.9,3035.93,6600
1742533200,3035.9,3037.04,3033.93,3034.71,6307
1742536800,3034.71,3034.71,3030.07,3030.58,5593
1742540400,3030.58,3032.1,3027.95,3029.86,4262
1742544000,3029.86,3030.42,3021.7,3028.12,6097
1742547600,3028.13,3034.0,3027.52,3029.82,6707
1742551200,3029.82,3033.46,3028.13,3032.09,5262
1742554800,3032.1,3034.85,3027.15,3033.01,6503
1742558400,3032.99,3033.14,3027.8,3029.64,5458
1742562000,3029.62,3033.5,3029.62,3030.87,4624
1742565600,3030.87,3037.66,3028.94,3034.39,5661
1742569200,3034.39,3038.14,3033.52,3034.21,7237
1742572800,3034.05,3036.84,3004.25,3006.63,11663
1742576400,3006.46,3016.76,2999.53,3015.73,12587
1742580000,3015.73,3017.96,3010.12,3011.16,9400
1742583600,3011.16,3016.87,3010.73,3015.24,7729
1742587200,3015.21,3018.24,3012.91,3013.7,6324
1742590800,3013.7,3021.65,3013.51,3017.56,5363
1742594400,3017.49,3021.97,3016.06,3019.97,5706
1742598000,3019.97,3024.21,3019.97,3023.21,2402
1742778000,3022.21,3026.16,3022.01,3025.62,2542
1742781600,3025.62,3026.33,3023.39,3024.82,2069
1742785200,3024.82,3025.54,3017.08,3018.57,4913
1742788800,3018.44,3025.58,3018.23,3020.88,8496
1742792400,3020.93,3024.46,3013.76,3016.35,6050
1742796000,3016.35,3019.78,3015.77,3016.91,5017
1742799600,3016.96,3020.09,3016.57,3019.4,3430
1742803200,3019.4,3023.24,3019.01,3022.14,4563
1742806800,3022.14,3025.69,3017.38,3025.04,5507
1742810400,3025.07,3028.87,3021.01,3022.35,6716
1742814000,3022.35,3029.03,3021.93,3028.82,7362
1742817600,3028.9,3031.02,3022.68,3023.57,7583
1742821200,3023.63,3033.39,3023.47,3028.1,7822
1742824800,3028.1,3029.29,3024.48,3024.65,5490
1742828400,3024.65,3028.65,3022.45,3024.23,7438
1742832000,3024.23,3028.24,3019.15,3022.69,10030
1742835600,3022.6,3024.07,3008.02,3012.16,10943
1742839200,3012.13,3015.31,3005.84,3014.08,9248
1742842800,3014.07,3015.65,3008.1,3009.8,7136
1742846400,3009.79,3009.99,3005.93,3007.12,7230
1742850000,3007.12,3008.13,3002.52,3006.83,6699
1742853600,3006.83,3008.27,3005.08,3006.16,4760
1742857200,3006.14,3014.66,3005.64,3011.9,2418
1742864400,3011.74,3012.37,3009.11,3011.52,1977
1742868000,3011.53,3012.41,3009.5,3009.91,1853
1742871600,3010.36,3014.95,3009.14,3014.18,2815
1742875200,3014.19,3014.58,3010.53,3011.87,5952
1742878800,3011.88,3012.36,3007.64,3009.2,5200
1742882400,3009.19,3016.28,3008.68,3015.24,4866
1742886000,3015.27,3016.43,3014.74,3015.31,3081
1742889600,3015.31,3021.1,3014.38,3018.35,4871
1742893200,3018.36,3018.65,3014.82,3017.75,4882
1742896800,3017.75,3018.04,3010.58,3011.2,4632
1742900400,3011.22,3021.91,3010.64,3021.38,6617
1742904000,3021.38,3023.61,3019.09,3023.38,4825
1742907600,3023.27,3024.87,3020.71,3023.6,5223
1742911200,3023.6,3026.52,3020.42,3020.76,5193
1742914800,3020.74,3023.28,3014.23,3021.83,7728
1742918400,3021.83,3030.66,3020.95,3028.79,9426
1742922000,3028.74,3035.9,3025.14,3025.14,10308
1742925600,3025.12,3028.07,3018.12,3021.58,8207
1742929200,3021.58,3025.61,3021.49,3023.22,5800
1742932800,3023.22,3023.36,3019.85,3022.7,5561
1742936400,3022.7,3022.83,3017.85,3018.56,4556
1742940000,3018.56,3020.76,3017.87,3019.62,3664
1742943600,3019.68,3020.84,3018.88,3020.4,1570
1742950800,3019.58,3022.39,3019.44,3021.34,1289
1742954400,3021.34,3021.88,3020.59,3021.04,1227
1742958000,3021.04,3022.18,3017.9,3018.2,2973
1742961600,3018.2,3025.48,3016.46,3024.84,7240
1742965200,3024.84,3027.06,3022.89,3024.29,5784
1742968800,3024.21,3024.24,3016.51,3017.59,5654
1742972400,3017.58,3017.72,3014.33,3015.26,3543
1742976000,3015.26,3024.04,3013.29,3022.79,5693
1742979600,3022.74,3026.33,3022.15,3026.2,6467
1742983200,3026.2,3030.89,3025.04,3030.53,5130
1742986800,3030.59,3032.09,3023.61,3024.07,5686
1742990400,3024.09,3024.2,3017.58,3018.76,6248
1742994000,3018.76,3024.99,3017.0,3023.31,5839
1742997600,3023.32,3030.41,3023.31,3027.59,6023
1743001200,3027.59,3030.07,3025.42,3027.04,7275
1743004800,3027.09,3027.4,3015.99,3016.71,9449
1743008400,3016.71,3021.76,3014.97,3017.47,9012
1743012000,3017.47,3018.83,3012.4,3015.92,7638
1743015600,3015.92,3020.08,3015.28,3015.69,6709
1743019200,3015.7,3019.01,3015.31,3018.73,5582
1743022800,3018.73,3020.87,3018.19,3018.31,4677
1743026400,3018.31,3019.04,3015.74,3017.37,4633
1743030000,3017.38,3021.84,3017.23,3019.02,2343
1743037200,3019.43,3021.12,3018.05,3019.42,2103
1743040800,3019.42,3021.85,3017.66,3021.72,2810
1743044400,3021.63,3025.8,3021.61,3025.42,3339
1743048000,3025.44,3028.34,3022.96,3023.62,6624
1743051600,3023.62,3032.83,3023.29,3031.72,6182
1743055200,3031.71,3034.28,3029.74,3033.67,4467
1743058800,3033.67,3038.62,3031.8,3034.15,4807
1743062400,3034.22,3035.93,3029.36,3029.75,5249
1743066000,3029.73,3033.37,3026.74,3030.07,6098
1743069600,3029.92,3036.75,3029.32,3035.95,6602
1743073200,3035.95,3037.99,3033.85,3036.12,6919
1743076800,3036.2,3041.11,3034.68,3039.98,5012
1743080400,3040.0,3055.82,3039.83,3051.41,8330
1743084000,3051.42,3055.68,3048.86,3054.68,6312
1743087600,3054.68,3055.95,3047.21,3050.07,7944
1743091200,3050.15,3052.15,3033.59,3040.76,11698
1743094800,3040.76,3059.73,3040.76,3057.57,11520
1743098400,3057.63,3059.23,3051.38,3052.2,10934
1743102000,3052.2,3054.26,3047.84,3048.45,9363
1743105600,3048.43,3053.25,3047.97,3052.91,7049
1743109200,3052.88,3057.52,3052.77,3055.92,5940
1743112800,3055.91,3057.8,3054.98,3057.52,5576
1743116400,3057.52,3057.56,3055.11,3056.79,2026
1743123600,3056.57,3057.78,3054.62,3055.19,1785
1743127200,3055.19,3056.19,3054.25,3055.73,1932
1743130800,3055.78,3063.47,3055.09,3061.95,4647
1743134400,3061.83,3074.08,3061.83,3074.0,7538
1743138000,3073.97,3077.62,3070.14,3071.87,6444
1743141600,3071.89,3076.67,3069.66,3075.25,5286
1743145200,3075.25,3075.44,3072.59,3073.87,3064
1743148800,3073.87,3082.14,3072.59,3077.84,4880
1743152400,3077.85,3084.97,3076.68,3084.81,6504
1743156000,3084.77,3086.07,3077.66,3079.4,6182
1743159600,3079.4,3081.32,3066.11,3072.96,7100
1743163200,3072.95,3076.19,3069.71,3072.95,5497
1743166800,3072.95,3074.7,3067.41,3074.38,5600
1743170400,3074.38,3079.89,3074.18,3076.38,5965
1743174000,3076.4,3081.98,3072.55,3077.48,7840
1743177600,3077.2,3084.28,3070.81,3083.53,11230
1743181200,3083.64,3086.82,3068.13,3070.32,12575
1743184800,3070.02,3085.69,3067.41,3083.88,9870
1743188400,3083.82,3086.72,3080.41,3083.93,7394
1743192000,3083.91,3086.04,3076.13,3077.42,7083
1743195600,3077.49,3080.51,3073.61,3079.75,5179
1743199200,3079.75,3081.89,3079.48,3080.8,5452
1743202800,3080.81,3085.89,3080.81,3084.62,2529
1743382800,3087.96,3097.74,3087.96,3090.13,4194
1743386400,3090.13,3090.96,3087.98,3089.13,2877
1743390000,3089.13,3089.72,3077.58,3079.11,5125
1743393600,3079.11,3095.47,3076.83,3094.87,8995
1743397200,3094.87,3107.12,3093.95,3106.75,8626
1743400800,3106.73,3111.84,3105.22,3107.14,5689
1743404400,3107.14,3115.95,3105.96,3113.4,3945
1743408000,3113.4,3120.09,3107.57,3116.63,6026
1743411600,3116.63,3128.02,3113.5,3119.36,8743
1743415200,3119.5,3125.38,3118.66,3124.59,7679
1743418800,3124.59,3127.2,3121.13,3122.29,6508
1743422400,3122.31,3123.4,3111.93,3114.97,6284
1743426000,3114.95,3123.67,3111.96,3118.48,6684
1743429600,3118.47,3119.76,3113.46,3119.53,5694
1743433200,3119.56,3126.63,3118.19,3124.57,8644
1743436800,3124.4,3124.76,3100.03,3113.41,12700
1743440400,3113.45,3123.63,3110.98,3123.27,12111
1743444000,3123.26,3127.24,3112.94,3113.75,9738
1743447600,3113.82,3120.7,3111.67,3117.66,7907
1743451200,3117.62,3120.32,3115.89,3117.88,6654
1743454800,3117.87,3123.4,3117.41,3121.42,5390
1743458400,3121.42,3124.65,3120.97,3124.44,5612
1743462000,3124.42,3124.76,3122.95,3124.13,2252
1743469200,3123.18,3125.82,3121.66,3122.82,1520
1743472800,3122.82,3126.46,3120.11,3120.55,2872
1743476400,3120.56,3128.01,3120.41,3127.26,3985
1743480000,3127.23,3138.25,3126.57,3135.43,8901
1743483600,3135.43,3145.67,3133.06,3145.16,8082
1743487200,3145.17,3147.41,3142.62,3146.09,5449
1743490800,3146.08,3148.02,3142.85,3144.8,4194
1743494400,3144.81,3149.02,3130.52,3132.09,7573
1743498000,3132.06,3138.23,3126.72,3133.71,9908
1743501600,3133.81,3137.8,3124.15,3127.59,8314
1743505200,3127.59,3135.67,3126.44,3131.06,6117
1743508800,3131.12,3134.11,3130.17,3132.43,4581
1743512400,3132.43,3138.94,3130.81,3132.31,6923
