open,close,dir,entry,sl,tp,exit,r,why,hold_h
2020-07-23 11:30,2020-07-23 12:00,buy,1887.76,1881.38,1900.51,1881.38,-1.000,sl,0.50
2020-07-23 17:30,2020-07-24 18:30,buy,1886.79,1876.16,1908.05,1900.63,1.302,time,24.00
2020-07-24 21:30,2020-07-27 01:15,buy,1901.39,1898.16,1907.85,1907.85,2.000,tp,2.75
2020-07-27 04:30,2020-07-27 06:00,buy,1919.17,1911.66,1934.19,1934.19,2.000,tp,1.50
2020-07-27 16:30,2020-07-28 02:30,buy,1940.82,1931.56,1959.34,1959.34,2.000,tp,9.00
2020-07-28 02:30,2020-07-28 04:15,buy,1964.53,1956.58,1980.44,1980.44,2.000,tp,1.75
2020-07-28 14:15,2020-07-28 17:45,buy,1931.84,1920.59,1954.34,1954.34,2.000,tp,3.50
2020-07-28 20:15,2020-07-29 21:15,buy,1949.15,1939.16,1969.13,1966.75,1.762,time,24.00
2020-07-29 21:30,2020-07-29 21:45,buy,1978.42,1970.56,1994.15,1970.56,-1.000,sl,0.25
2020-07-30 05:45,2020-07-30 07:15,buy,1966.53,1960.89,1977.82,1960.89,-1.000,sl,1.50
2020-07-30 16:00,2020-07-30 17:15,buy,1955.14,1947.57,1970.28,1947.57,-1.000,sl,1.25
2020-07-30 22:15,2020-07-31 04:45,buy,1956.17,1951.29,1965.94,1965.94,2.000,tp,5.50
2020-07-31 10:45,2020-07-31 16:00,buy,1976.64,1967.44,1995.04,1967.44,-1.000,sl,5.25
2020-07-31 17:45,2020-08-03 16:30,buy,1973.16,1962.46,1994.56,1962.46,-1.000,sl,21.75
2020-08-03 17:45,2020-08-04 17:30,buy,1974.22,1966.40,1989.86,1989.86,2.000,tp,22.75
2020-08-04 17:30,2020-08-04 20:45,buy,1987.73,1978.46,2006.27,2006.27,2.000,tp,3.25
2020-08-05 07:15,2020-08-05 09:30,buy,2015.70,2009.96,2027.18,2027.18,2.000,tp,2.25
2020-08-05 16:15,2020-08-05 17:30,buy,2039.51,2031.57,2055.39,2055.39,2.000,tp,1.25
2020-08-05 22:15,2020-08-06 14:30,buy,2042.55,2034.43,2058.80,2058.80,2.000,tp,15.25
2020-08-06 14:30,2020-08-07 01:15,buy,2057.10,2049.22,2072.86,2072.86,2.000,tp,9.75
2020-08-07 01:15,2020-08-07 04:00,buy,2070.07,2062.82,2084.57,2062.82,-1.000,sl,2.75
2020-08-07 09:00,2020-08-07 14:30,buy,2062.49,2052.19,2083.09,2052.19,-1.000,sl,5.50
2020-08-07 15:30,2020-08-07 16:30,buy,2059.01,2049.97,2077.09,2049.97,-1.000,sl,1.00
2020-08-18 18:30,2020-08-19 08:30,buy,2003.05,1985.94,2037.28,1985.94,-1.000,sl,13.00
2020-08-19 11:45,2020-08-19 12:45,buy,1995.55,1985.59,2015.46,1985.59,-1.000,sl,1.00
2020-08-31 08:30,2020-08-31 09:00,buy,1970.42,1966.83,1977.60,1966.83,-1.000,sl,0.50
2020-08-31 14:30,2020-08-31 15:15,buy,1968.84,1963.45,1979.63,1963.45,-1.000,sl,0.75
2020-08-31 20:45,2020-09-01 01:45,buy,1972.87,1965.23,1988.14,1965.23,-1.000,sl,4.00
2020-09-01 04:00,2020-09-01 05:00,buy,1971.11,1966.87,1979.59,1979.59,2.000,tp,1.00
2020-09-01 10:30,2020-09-01 12:15,buy,1991.95,1986.49,2002.87,1986.49,-1.000,sl,1.75
2020-09-02 02:45,2020-09-02 03:45,buy,1972.72,1968.56,1981.03,1968.56,-1.000,sl,1.00
2020-09-11 16:00,2020-09-11 19:30,buy,1950.87,1945.12,1962.38,1945.12,-1.000,sl,3.50
2020-09-14 08:30,2020-09-14 09:15,buy,1948.14,1945.22,1953.98,1945.22,-1.000,sl,0.75
2020-09-14 15:45,2020-09-15 08:30,buy,1956.39,1950.69,1967.80,1967.80,2.000,tp,15.75
2020-09-15 08:30,2020-09-15 09:30,buy,1968.15,1964.97,1974.52,1964.97,-1.000,sl,1.00
2020-09-15 15:00,2020-09-15 15:45,buy,1970.56,1965.76,1980.15,1965.76,-1.000,sl,0.75
2020-09-16 05:00,2020-09-16 10:15,buy,1957.39,1953.98,1964.20,1964.20,2.000,tp,5.25
2020-09-16 11:00,2020-09-16 14:30,buy,1967.26,1962.79,1976.19,1962.79,-1.000,sl,3.50
2020-09-16 18:00,2020-09-16 21:00,buy,1966.97,1957.72,1985.48,1957.72,-1.000,sl,3.00
2020-09-17 02:30,2020-09-17 03:15,buy,1960.71,1957.14,1967.85,1957.14,-1.000,sl,0.75
2020-10-06 06:30,2020-10-06 09:00,buy,1912.50,1909.57,1918.35,1909.57,-1.000,sl,2.50
2020-10-06 14:15,2020-10-06 16:45,buy,1916.43,1912.33,1924.62,1912.33,-1.000,sl,2.50
2020-10-08 03:00,2020-10-08 04:45,sell,1885.83,1888.36,1880.77,1888.36,-1.000,sl,1.75
2020-10-08 19:45,2020-10-08 20:30,sell,1885.05,1892.21,1870.73,1892.21,-1.000,sl,0.75
2020-10-12 01:30,2020-10-12 03:00,buy,1930.34,1926.66,1937.71,1926.66,-1.000,sl,1.50
2020-10-12 07:30,2020-10-12 09:45,buy,1929.95,1925.27,1939.31,1925.27,-1.000,sl,2.25
2020-10-12 14:45,2020-10-12 16:30,buy,1924.79,1920.43,1933.50,1920.43,-1.000,sl,1.75
2020-10-12 22:00,2020-10-13 03:15,buy,1923.52,1920.01,1930.54,1920.01,-1.000,sl,4.25
2020-10-13 11:15,2020-10-13 15:30,buy,1922.07,1916.83,1932.56,1916.83,-1.000,sl,4.25
2020-10-15 12:00,2020-10-15 16:30,sell,1892.29,1898.89,1879.10,1898.89,-1.000,sl,4.50
2020-10-16 03:45,2020-10-16 06:15,buy,1907.69,1905.22,1912.63,1905.22,-1.000,sl,2.50
2020-10-16 10:00,2020-10-16 15:15,buy,1906.28,1902.56,1913.72,1913.72,2.000,tp,5.25
2020-10-16 16:15,2020-10-16 16:30,buy,1908.90,1904.44,1917.82,1904.44,-1.000,sl,0.25
2020-10-22 01:00,2020-10-22 02:15,buy,1925.18,1922.32,1930.90,1922.32,-1.000,sl,1.25
2020-10-22 10:15,2020-10-22 12:15,buy,1919.63,1916.54,1925.81,1916.54,-1.000,sl,2.00
2020-10-27 01:45,2020-10-27 02:15,sell,1901.99,1904.37,1897.24,1904.37,-1.000,sl,0.50
2020-10-27 12:00,2020-10-27 14:15,sell,1899.57,1904.15,1890.40,1904.15,-1.000,sl,2.25
2020-10-29 01:00,2020-10-29 05:15,sell,1876.94,1880.28,1870.25,1880.28,-1.000,sl,4.25
2020-10-29 10:00,2020-10-29 11:00,sell,1876.90,1880.87,1868.97,1880.87,-1.000,sl,1.00
2020-10-29 17:00,2020-10-30 14:30,sell,1870.54,1881.70,1848.22,1881.70,-1.000,sl,20.50
2020-10-30 21:45,2020-11-02 03:45,sell,1877.43,1881.61,1869.07,1881.61,-1.000,sl,4.00
2020-11-09 01:00,2020-11-09 02:00,buy,1958.66,1954.60,1966.79,1954.60,-1.000,sl,1.00
2020-11-09 07:15,2020-11-09 08:30,buy,1964.08,1960.10,1972.05,1960.10,-1.000,sl,1.25
2020-11-10 16:30,2020-11-11 15:30,sell,1878.45,1886.53,1862.30,1862.30,2.000,tp,22.00
2020-11-11 15:30,2020-11-12 03:45,sell,1863.49,1870.90,1848.67,1870.90,-1.000,sl,11.25
2020-11-12 07:30,2020-11-12 11:30,sell,1869.07,1872.35,1862.51,1872.35,-1.000,sl,4.00
2020-11-12 15:00,2020-11-12 15:15,sell,1867.33,1871.56,1858.87,1871.56,-1.000,sl,0.25
2020-11-13 01:45,2020-11-13 02:45,sell,1875.52,1878.26,1870.03,1878.26,-1.000,sl,1.00
2020-11-17 23:45,2020-11-18 10:15,sell,1879.94,1883.80,1872.22,1883.80,-1.000,sl,9.50
2020-11-18 11:15,2020-11-18 12:30,sell,1880.67,1884.66,1872.69,1872.69,2.000,tp,1.25
2020-11-18 19:45,2020-11-19 07:45,sell,1874.98,1880.95,1863.05,1863.05,2.000,tp,11.00
2020-11-19 07:45,2020-11-19 15:30,sell,1862.16,1866.13,1854.23,1854.23,2.000,tp,7.75
2020-11-19 15:30,2020-11-19 15:45,sell,1854.86,1861.10,1842.39,1861.10,-1.000,sl,0.25
2020-11-20 01:00,2020-11-20 03:15,sell,1863.45,1866.89,1856.56,1866.89,-1.000,sl,2.25
2020-11-20 09:30,2020-11-20 09:45,sell,1862.03,1866.70,1852.69,1866.70,-1.000,sl,0.25
2020-11-23 15:00,2020-11-23 16:45,sell,1865.40,1870.81,1854.59,1854.59,2.000,tp,1.75
2020-11-23 22:30,2020-11-24 02:00,sell,1837.67,1840.93,1831.15,1831.15,2.000,tp,2.50
2020-11-24 10:15,2020-11-24 12:45,sell,1827.09,1832.57,1816.14,1816.14,2.000,tp,2.50
2020-11-24 16:30,2020-11-25 01:45,sell,1801.96,1810.42,1785.03,1810.42,-1.000,sl,8.25
2020-11-25 02:45,2020-11-25 03:00,sell,1806.23,1810.53,1797.63,1810.53,-1.000,sl,0.25
2020-11-25 12:15,2020-11-25 13:45,sell,1808.24,1813.77,1797.19,1813.77,-1.000,sl,1.50
2020-11-25 18:30,2020-11-26 09:45,sell,1810.11,1816.69,1796.94,1816.69,-1.000,sl,14.25
2020-11-26 12:15,2020-11-27 15:00,sell,1811.04,1815.44,1802.23,1802.23,2.000,tp,21.75
2020-11-27 15:00,2020-11-27 15:30,sell,1793.56,1799.13,1782.42,1782.42,2.000,tp,0.50
2020-11-30 02:15,2020-11-30 04:45,sell,1782.99,1787.08,1774.80,1774.80,2.000,tp,2.50
2020-11-30 10:45,2020-11-30 19:00,sell,1775.64,1782.65,1761.62,1782.65,-1.000,sl,8.25
2020-11-30 20:00,2020-12-01 05:15,sell,1776.21,1784.15,1760.34,1784.15,-1.000,sl,8.25
2020-12-14 20:30,2020-12-15 04:30,sell,1827.70,1832.92,1817.27,1832.92,-1.000,sl,7.00
2021-01-04 23:45,2021-01-05 02:00,buy,1943.48,1939.70,1951.04,1939.70,-1.000,sl,1.25
2021-01-05 08:15,2021-01-05 13:15,buy,1939.75,1935.29,1948.66,1948.66,2.000,tp,5.00
2021-01-05 17:15,2021-01-06 14:30,buy,1946.91,1938.60,1963.53,1938.60,-1.000,sl,20.25
2021-01-14 23:45,2021-01-15 02:15,sell,1846.21,1850.63,1837.36,1850.63,-1.000,sl,1.50
2021-01-15 13:45,2021-01-15 15:45,sell,1848.77,1853.41,1839.49,1839.49,2.000,tp,2.00
2021-01-15 20:30,2021-01-18 01:45,sell,1828.39,1836.88,1811.40,1811.40,2.000,tp,4.25
2021-01-18 14:15,2021-01-18 16:00,sell,1831.04,1836.32,1820.47,1836.32,-1.000,sl,1.75
2021-01-19 09:45,2021-01-19 10:00,sell,1837.57,1841.89,1828.93,1841.89,-1.000,sl,0.25
2021-01-25 04:45,2021-01-25 12:30,sell,1854.30,1859.22,1844.47,1859.22,-1.000,sl,7.75
2021-01-26 01:00,2021-01-26 03:45,sell,1854.24,1857.00,1848.72,1857.00,-1.000,sl,2.75
2021-01-26 08:00,2021-01-26 12:45,sell,1855.21,1858.28,1849.06,1849.06,2.000,tp,4.75
2021-01-26 15:00,2021-01-26 15:30,sell,1853.14,1857.62,1844.17,1857.62,-1.000,sl,0.50
2021-01-26 21:15,2021-01-26 22:30,sell,1849.70,1852.94,1843.22,1852.94,-1.000,sl,1.25
2021-01-27 05:45,2021-01-27 07:30,sell,1845.22,1849.22,1837.22,1849.22,-1.000,sl,1.75
2021-01-27 13:00,2021-01-27 16:30,sell,1843.56,1848.61,1833.47,1833.47,2.000,tp,3.50
2021-01-27 20:00,2021-01-28 15:45,sell,1844.17,1850.99,1830.54,1850.99,-1.000,sl,18.75
2021-01-28 22:00,2021-01-29 08:45,sell,1841.82,1850.00,1825.46,1850.00,-1.000,sl,9.75
2021-02-02 19:45,2021-02-03 04:15,sell,1834.92,1843.47,1817.82,1843.47,-1.000,sl,7.50
2021-02-03 07:30,2021-02-03 12:15,sell,1838.61,1841.57,1832.69,1832.69,2.000,tp,4.75
2021-02-03 13:30,2021-02-03 14:30,sell,1834.46,1838.44,1826.51,1838.44,-1.000,sl,1.00
2021-02-03 20:15,2021-02-04 04:00,sell,1833.61,1838.81,1823.21,1823.21,2.000,tp,6.75
2021-02-04 04:45,2021-02-04 11:00,sell,1822.63,1827.32,1813.25,1813.25,2.000,tp,6.25
2021-02-04 11:00,2021-02-04 16:00,sell,1813.62,1820.68,1799.51,1799.51,2.000,tp,5.00
2021-02-04 17:45,2021-02-05 07:30,sell,1786.37,1799.11,1760.88,1799.11,-1.000,sl,12.75
2021-02-05 13:45,2021-02-05 17:15,sell,1802.59,1807.91,1791.95,1807.91,-1.000,sl,3.50
2021-02-08 05:15,2021-02-08 07:15,sell,1810.01,1814.80,1800.43,1814.80,-1.000,sl,2.00
2021-02-12 04:30,2021-02-12 07:45,sell,1820.60,1823.79,1814.23,1823.79,-1.000,sl,3.25
2021-02-12 13:15,2021-02-12 17:45,sell,1817.53,1822.72,1807.15,1822.72,-1.000,sl,4.50
2021-02-12 19:45,2021-02-16 01:45,sell,1819.36,1827.26,1803.56,1818.71,0.082,time,24.00
2021-02-16 12:45,2021-02-16 13:45,sell,1822.63,1825.88,1816.14,1816.14,2.000,tp,1.00
2021-02-16 18:45,2021-02-17 19:45,sell,1796.39,1810.42,1768.33,1775.86,1.463,time,24.00
2021-02-17 19:45,2021-02-18 05:00,sell,1775.61,1783.76,1759.31,1783.76,-1.000,sl,8.25
2021-02-18 10:00,2021-02-18 10:45,sell,1780.47,1784.24,1772.92,1784.24,-1.000,sl,0.75
2021-02-18 16:00,2021-02-19 02:30,sell,1780.87,1787.65,1767.31,1767.31,2.000,tp,9.50
2021-02-19 02:30,2021-02-19 07:45,sell,1766.86,1771.00,1758.58,1771.00,-1.000,sl,5.25
2021-02-19 11:45,2021-02-19 15:45,sell,1770.97,1776.22,1760.47,1776.22,-1.000,sl,4.00
2021-02-19 21:15,2021-02-22 01:00,sell,1779.19,1785.36,1766.85,1785.36,-1.000,sl,2.75
2021-02-24 21:45,2021-02-24 22:45,sell,1797.05,1802.38,1786.39,1802.38,-1.000,sl,1.00
2021-02-25 04:45,2021-02-25 07:45,sell,1796.23,1800.94,1786.82,1800.94,-1.000,sl,3.00
2021-02-25 12:15,2021-02-25 17:00,sell,1791.74,1799.01,1777.20,1777.20,2.000,tp,4.75
2021-02-25 19:15,2021-02-26 16:45,sell,1773.93,1785.15,1751.50,1751.50,2.000,tp,20.50
2021-02-26 16:45,2021-02-26 17:15,sell,1744.74,1754.75,1724.73,1724.73,2.000,tp,0.50
2021-03-01 10:30,2021-03-01 14:30,sell,1749.43,1755.20,1737.90,1737.90,2.000,tp,4.00
2021-03-01 16:45,2021-03-02 03:15,sell,1735.65,1745.30,1716.35,1716.35,2.000,tp,9.50
2021-03-02 03:15,2021-03-02 05:15,sell,1718.81,1724.61,1707.21,1707.21,2.000,tp,2.00
2021-03-02 09:30,2021-03-02 11:00,sell,1716.80,1723.25,1703.89,1723.25,-1.000,sl,1.50
2021-03-02 15:30,2021-03-02 18:45,sell,1726.37,1733.78,1711.54,1733.78,-1.000,sl,3.25
2021-03-02 22:45,2021-03-02 23:30,sell,1732.82,1738.17,1722.13,1738.17,-1.000,sl,0.75
2021-03-03 07:15,2021-03-03 10:15,sell,1733.65,1736.53,1727.90,1727.90,2.000,tp,3.00
2021-03-03 13:15,2021-03-03 15:15,sell,1722.69,1727.98,1712.12,1712.12,2.000,tp,2.00
2021-03-03 19:15,2021-03-04 20:15,sell,1716.37,1727.33,1694.45,1702.97,1.223,time,24.00
2021-03-04 20:45,2021-03-05 16:15,sell,1690.85,1702.84,1666.87,1702.84,-1.000,sl,18.50
2021-03-05 16:45,2021-03-05 20:15,sell,1694.27,1704.64,1673.53,1704.64,-1.000,sl,3.50
2021-03-08 08:45,2021-03-08 10:15,sell,1704.29,1708.17,1696.54,1696.54,2.000,tp,1.50
2021-03-08 16:30,2021-03-08 17:30,sell,1691.96,1697.30,1681.29,1681.29,2.000,tp,1.00
2021-03-08 22:30,2021-03-09 04:00,sell,1682.01,1685.91,1674.22,1685.91,-1.000,sl,4.50
2021-03-12 15:00,2021-03-12 15:15,sell,1699.76,1705.07,1689.13,1705.07,-1.000,sl,0.25
2021-03-26 11:00,2021-03-26 11:30,sell,1727.16,1729.80,1721.89,1729.80,-1.000,sl,0.50
2021-03-29 06:45,2021-03-29 15:45,sell,1729.15,1732.68,1722.09,1722.09,2.000,tp,9.00
2021-03-29 15:45,2021-03-29 16:30,sell,1723.60,1727.22,1716.35,1716.35,2.000,tp,0.75
2021-03-29 23:15,2021-03-30 03:30,sell,1710.58,1713.13,1705.49,1713.13,-1.000,sl,3.25
2021-03-30 07:15,2021-03-30 10:30,sell,1706.66,1710.19,1699.59,1699.59,2.000,tp,3.25
2021-03-30 13:45,2021-03-30 15:15,sell,1692.97,1697.84,1683.23,1683.23,2.000,tp,1.50
2021-03-30 20:30,2021-03-31 15:30,sell,1684.38,1689.34,1674.45,1689.34,-1.000,sl,18.00
2021-05-04 02:00,2021-05-04 04:00,buy,1792.79,1790.55,1797.28,1790.55,-1.000,sl,2.00
2021-05-04 11:00,2021-05-04 12:00,buy,1789.62,1785.63,1797.59,1785.63,-1.000,sl,1.00
2021-05-04 17:00,2021-05-04 17:30,buy,1796.69,1790.80,1808.47,1790.80,-1.000,sl,0.50
2021-05-05 22:45,2021-05-06 03:45,buy,1786.40,1783.64,1791.91,1783.64,-1.000,sl,4.00
2021-05-06 05:45,2021-05-06 16:30,buy,1790.18,1786.27,1798.01,1798.01,2.000,tp,10.75
2021-05-06 16:30,2021-05-07 06:15,buy,1807.19,1799.71,1822.14,1822.14,2.000,tp,12.75
2021-05-07 08:00,2021-05-07 15:30,buy,1820.69,1816.89,1828.29,1828.29,2.000,tp,7.50
2021-05-07 15:30,2021-05-07 16:00,buy,1838.06,1832.21,1849.76,1832.21,-1.000,sl,0.50
2021-05-07 22:15,2021-05-10 13:45,buy,1832.09,1828.17,1839.93,1839.93,2.000,tp,14.50
2021-05-10 13:45,2021-05-10 17:00,buy,1840.31,1836.98,1846.97,1836.98,-1.000,sl,3.25
2021-05-10 22:45,2021-05-11 01:00,buy,1838.31,1834.68,1845.57,1834.68,-1.000,sl,1.25
2021-05-11 07:30,2021-05-11 09:45,buy,1836.75,1833.75,1842.74,1833.75,-1.000,sl,2.25
2021-05-11 14:00,2021-05-11 15:30,buy,1841.61,1837.71,1849.40,1837.71,-1.000,sl,1.50
2021-05-11 22:00,2021-05-12 04:00,buy,1836.59,1833.00,1843.76,1833.00,-1.000,sl,5.00
2021-05-12 09:45,2021-05-12 11:00,buy,1834.63,1831.48,1840.93,1831.48,-1.000,sl,1.25
2021-05-12 15:45,2021-05-12 16:15,buy,1840.14,1834.32,1851.78,1834.32,-1.000,sl,0.50
2021-05-14 10:45,2021-05-14 22:00,buy,1833.55,1829.17,1842.30,1842.30,2.000,tp,11.25
2021-05-14 22:00,2021-05-17 04:15,buy,1843.32,1840.59,1848.79,1848.79,2.000,tp,5.25
2021-05-17 05:30,2021-05-17 14:15,buy,1851.80,1847.45,1860.50,1847.45,-1.000,sl,8.75
2021-05-17 16:15,2021-05-17 17:15,buy,1850.57,1846.06,1859.59,1859.59,2.000,tp,1.00
2021-05-18 02:15,2021-05-18 03:15,buy,1866.82,1865.44,1869.58,1869.58,2.000,tp,1.00
2021-05-18 08:15,2021-05-18 09:45,buy,1871.20,1867.85,1877.90,1867.85,-1.000,sl,1.50
2021-05-18 14:30,2021-05-18 16:00,buy,1869.19,1866.11,1875.35,1866.11,-1.000,sl,1.50
2021-05-18 20:30,2021-05-19 05:00,buy,1868.72,1865.12,1875.93,1865.12,-1.000,sl,7.50
2021-05-19 06:30,2021-05-19 11:30,buy,1869.07,1865.62,1875.97,1865.62,-1.000,sl,5.00
2021-05-19 15:45,2021-05-19 16:00,buy,1872.72,1864.99,1888.17,1864.99,-1.000,sl,0.25
2021-05-20 03:45,2021-05-20 04:00,buy,1872.05,1868.48,1879.18,1868.48,-1.000,sl,0.25
2021-05-20 10:30,2021-05-20 12:15,buy,1874.05,1869.47,1883.21,1869.47,-1.000,sl,1.75
2021-05-20 16:30,2021-05-21 15:15,buy,1874.26,1868.85,1885.08,1885.08,2.000,tp,21.75
2021-05-21 15:15,2021-05-21 16:45,buy,1885.61,1881.49,1893.85,1881.49,-1.000,sl,1.50
2021-05-21 21:15,2021-05-24 22:15,buy,1878.85,1874.09,1888.36,1882.00,0.662,time,24.00
2021-05-24 22:45,2021-05-24 23:45,buy,1883.59,1881.80,1887.16,1881.80,-1.000,sl,1.00
2021-05-25 07:00,2021-05-25 08:30,buy,1879.89,1876.09,1887.48,1876.09,-1.000,sl,1.50
2021-05-25 15:00,2021-05-25 16:00,buy,1884.13,1880.81,1890.76,1880.81,-1.000,sl,1.00
2021-05-25 21:00,2021-05-26 05:00,buy,1898.99,1895.45,1906.07,1906.07,2.000,tp,7.00
2021-05-26 05:00,2021-05-26 09:00,buy,1906.21,1902.57,1913.50,1902.57,-1.000,sl,4.00
2021-05-26 12:30,2021-05-26 16:00,buy,1907.73,1902.93,1917.32,1902.93,-1.000,sl,3.50
2021-05-27 02:15,2021-05-27 02:30,buy,1897.74,1895.89,1901.44,1895.89,-1.000,sl,0.25
2021-05-27 08:30,2021-05-27 10:30,buy,1901.24,1898.27,1907.17,1898.27,-1.000,sl,2.00
2021-05-27 21:30,2021-05-28 05:45,buy,1897.36,1893.74,1904.60,1893.74,-1.000,sl,7.25
2021-05-28 21:30,2021-05-31 05:30,buy,1901.51,1897.59,1909.34,1909.34,2.000,tp,7.00
2021-05-31 05:30,2021-05-31 08:30,buy,1909.45,1906.11,1916.14,1906.11,-1.000,sl,3.00
2021-05-31 15:00,2021-06-01 04:30,buy,1905.74,1902.50,1912.22,1912.22,2.000,tp,8.25
2021-06-01 04:30,2021-06-01 11:15,buy,1912.63,1909.81,1918.26,1909.81,-1.000,sl,6.75
2021-06-01 14:45,2021-06-01 16:45,buy,1909.28,1904.50,1918.85,1904.50,-1.000,sl,2.00
2021-06-02 22:30,2021-06-03 04:15,buy,1908.47,1906.46,1912.48,1906.46,-1.000,sl,4.75
2021-06-08 08:00,2021-06-08 08:45,buy,1897.90,1895.38,1902.94,1895.38,-1.000,sl,0.75
2021-06-08 14:00,2021-06-08 15:45,buy,1896.46,1892.62,1904.15,1892.62,-1.000,sl,1.75
2021-06-08 21:15,2021-06-09 10:00,buy,1893.49,1890.44,1899.59,1890.44,-1.000,sl,11.75
2021-06-09 16:30,2021-06-09 16:45,buy,1898.38,1893.48,1908.17,1893.48,-1.000,sl,0.25
2021-06-11 07:15,2021-06-11 11:00,buy,1900.07,1897.47,1905.26,1897.47,-1.000,sl,3.75
2021-06-25 01:45,2021-06-25 04:30,sell,1775.85,1777.99,1771.57,1777.99,-1.000,sl,2.75
2021-06-25 07:45,2021-06-25 08:15,sell,1775.90,1777.93,1771.85,1777.93,-1.000,sl,0.25
2021-06-28 14:15,2021-06-28 16:00,sell,1775.79,1780.46,1766.45,1780.46,-1.000,sl,1.75
2021-06-28 21:00,2021-06-29 11:00,sell,1777.98,1781.90,1770.15,1770.15,2.000,tp,13.00
2021-06-29 11:00,2021-06-29 15:00,sell,1769.59,1773.73,1761.32,1773.73,-1.000,sl,4.00
2021-06-29 17:00,2021-06-29 19:15,sell,1754.57,1764.74,1734.22,1764.74,-1.000,sl,2.25
2021-06-29 23:30,2021-06-30 04:45,sell,1760.58,1763.61,1754.51,1763.61,-1.000,sl,4.25
2021-06-30 06:45,2021-06-30 11:00,sell,1760.84,1763.86,1754.80,1754.80,2.000,tp,4.25
2021-06-30 12:45,2021-06-30 14:45,sell,1756.75,1761.30,1747.65,1761.30,-1.000,sl,2.00
2021-07-01 03:45,2021-07-01 04:00,sell,1766.01,1767.82,1762.40,1767.82,-1.000,sl,0.25
2021-07-22 01:15,2021-07-22 05:45,sell,1803.28,1805.08,1799.67,1799.67,2.000,tp,4.50
2021-07-22 07:30,2021-07-22 09:30,sell,1798.31,1800.78,1793.36,1800.78,-1.000,sl,2.00
2021-07-22 13:45,2021-07-22 15:30,sell,1794.71,1798.64,1786.86,1798.64,-1.000,sl,1.75
2021-07-23 04:45,2021-07-23 09:15,sell,1803.97,1806.07,1799.76,1806.07,-1.000,sl,4.50
2021-07-23 11:45,2021-07-23 14:15,sell,1804.15,1808.61,1795.22,1795.22,2.000,tp,2.50
2021-07-23 20:30,2021-07-23 21:00,sell,1800.60,1804.46,1792.87,1804.46,-1.000,sl,0.50
2021-07-26 03:30,2021-07-26 04:00,sell,1798.76,1800.45,1795.39,1800.45,-1.000,sl,0.50
2021-07-26 20:45,2021-07-27 15:00,sell,1798.21,1801.47,1791.68,1801.47,-1.000,sl,17.25
2021-07-27 17:15,2021-07-27 18:15,sell,1796.03,1801.63,1784.84,1801.63,-1.000,sl,1.00
2021-07-27 23:30,2021-07-28 04:15,sell,1799.09,1800.85,1795.56,1800.85,-1.000,sl,3.75
2021-07-28 14:45,2021-07-28 15:30,sell,1796.32,1799.94,1789.08,1799.94,-1.000,sl,0.75
2021-07-28 20:45,2021-07-28 21:00,sell,1798.41,1801.29,1792.66,1801.29,-1.000,sl,0.25
2021-08-05 23:45,2021-08-06 06:00,sell,1803.48,1805.38,1799.69,1799.69,2.000,tp,5.25
2021-08-06 10:00,2021-08-06 15:30,sell,1799.46,1802.05,1794.27,1794.27,2.000,tp,5.50
2021-08-06 16:00,2021-08-06 18:00,sell,1774.70,1782.24,1759.61,1759.61,2.000,tp,2.00
2021-08-09 04:45,2021-08-10 05:45,sell,1734.13,1764.67,1673.04,1734.71,-0.019,time,24.00
2021-08-10 08:30,2021-08-10 09:30,sell,1734.02,1736.78,1728.51,1736.78,-1.000,sl,1.00
2021-08-10 15:15,2021-08-10 17:00,sell,1728.98,1733.16,1720.63,1720.63,2.000,tp,1.75
2021-08-10 22:15,2021-08-11 05:15,sell,1729.12,1731.97,1723.42,1731.97,-1.000,sl,6.00
2021-08-11 09:00,2021-08-11 12:15,sell,1731.57,1734.35,1726.01,1734.35,-1.000,sl,3.25
2021-09-06 01:00,2021-09-06 02:45,buy,1829.85,1827.90,1833.75,1827.90,-1.000,sl,1.75
2021-09-06 08:45,2021-09-06 10:00,buy,1827.94,1826.06,1831.70,1826.06,-1.000,sl,1.25
2021-09-06 19:15,2021-09-07 07:30,buy,1823.58,1821.33,1828.08,1821.33,-1.000,sl,7.25
2021-09-10 01:15,2021-09-10 02:00,sell,1792.97,1795.95,1787.01,1795.95,-1.000,sl,0.75
2021-09-10 15:45,2021-09-13 04:00,sell,1793.27,1798.05,1783.70,1783.70,2.000,tp,11.25
2021-09-13 09:15,2021-09-13 15:00,sell,1789.03,1791.47,1784.16,1791.47,-1.000,sl,5.75
2021-09-13 15:30,2021-09-13 16:15,sell,1787.64,1790.81,1781.30,1790.81,-1.000,sl,0.75
2021-09-14 03:45,2021-09-14 05:15,sell,1790.98,1792.05,1788.85,1792.05,-1.000,sl,1.50
2021-09-14 10:30,2021-09-14 14:45,sell,1790.43,1793.31,1784.67,1784.67,2.000,tp,4.25
2021-09-16 04:00,2021-09-16 04:30,sell,1793.16,1795.82,1787.84,1795.82,-1.000,sl,0.50
2021-09-16 10:00,2021-09-16 13:00,sell,1783.53,1787.27,1776.04,1776.04,2.000,tp,3.00
2021-09-17 02:45,2021-09-17 03:45,sell,1753.68,1755.54,1749.97,1755.54,-1.000,sl,1.00
2021-09-17 13:30,2021-09-17 15:45,sell,1762.48,1766.54,1754.36,1754.36,2.000,tp,2.25
