open,close,dir,tag,r,why,hold_h
2019-05-15 09:45,2019-05-15 10:30,buy,trend,1.000,tp,0.75
2019-05-15 10:45,2019-05-15 12:00,buy,trend,1.000,tp,1.25
2019-05-15 12:45,2019-05-15 15:00,buy,trend,1.000,tp,2.25
2019-05-15 13:45,2019-05-15 15:00,buy,trend,1.000,tp,1.25
2019-05-15 11:45,2019-05-15 15:45,buy,trend,0.009,time,4.00
2019-05-15 14:45,2019-05-15 17:15,buy,trend,-1.000,sl,2.50
2019-05-15 15:45,2019-05-15 17:15,buy,trend,-1.000,sl,1.50
2019-05-15 16:45,2019-05-15 17:15,buy,trend,-1.000,sl,0.50
2019-05-15 17:45,2019-05-15 21:45,buy,trend,-0.178,time,4.00
2019-05-15 18:45,2019-05-15 22:45,buy,trend,-0.042,time,4.00
2019-05-15 19:45,2019-05-15 23:45,buy,trend,-0.505,time,4.00
2019-05-15 20:45,2019-05-16 01:45,buy,trend,-0.100,time,4.00
2019-05-15 21:45,2019-05-16 02:45,buy,trend,0.034,time,4.00
2019-05-15 22:45,2019-05-16 03:45,buy,trend,-0.093,time,4.00
2019-05-15 23:45,2019-05-16 04:45,buy,trend,-0.177,time,4.00
2019-05-16 01:45,2019-05-16 05:45,buy,trend,-0.583,time,4.00
2019-05-16 02:45,2019-05-16 06:45,buy,trend,-0.220,time,4.00
2019-05-16 03:45,2019-05-16 07:45,buy,trend,-0.036,time,4.00
2019-05-16 04:45,2019-05-16 08:45,buy,trend,0.074,time,4.00
2019-05-16 05:45,2019-05-16 09:45,buy,trend,0.367,time,4.00
2019-05-16 08:45,2019-05-16 10:30,buy,trend,1.000,tp,1.75
2019-05-16 09:45,2019-05-16 10:30,buy,trend,1.000,tp,0.75
2019-05-16 06:45,2019-05-16 10:45,buy,trend,0.891,time,4.00
2019-05-16 10:45,2019-05-16 11:00,buy,trend,-1.000,sl,0.25
2019-05-16 07:45,2019-05-16 11:45,buy,trend,-0.286,time,4.00
2019-05-16 11:45,2019-05-16 13:00,buy,trend,-1.000,sl,1.25
2019-05-16 12:45,2019-05-16 15:30,buy,trend,-1.000,sl,2.75
2019-05-16 13:45,2019-05-16 15:30,buy,trend,-1.000,sl,1.75
2019-05-16 14:45,2019-05-16 15:30,buy,trend,-1.000,sl,0.75
2019-05-23 15:45,2019-05-23 16:00,buy,trend,-1.000,sl,0.25
2019-05-23 16:45,2019-05-23 18:00,buy,trend,1.000,tp,1.25
2019-05-23 17:45,2019-05-23 21:45,buy,trend,-0.210,time,4.00
2019-05-23 18:45,2019-05-23 22:45,buy,trend,-0.859,time,4.00
2019-05-23 19:45,2019-05-23 23:45,buy,trend,-0.697,time,4.00
2019-05-23 20:45,2019-05-24 01:45,buy,trend,-0.251,time,4.00
2019-05-23 21:45,2019-05-24 02:45,buy,trend,-0.343,time,4.00
2019-05-23 22:45,2019-05-24 03:45,buy,trend,-0.092,time,4.00
2019-05-23 23:45,2019-05-24 04:45,buy,trend,-0.323,time,4.00
2019-05-24 01:45,2019-05-24 05:45,buy,trend,-0.116,time,4.00
2019-05-24 02:45,2019-05-24 06:45,buy,trend,-0.123,time,4.00
2019-05-24 03:45,2019-05-24 07:45,buy,trend,-0.003,time,4.00
2019-05-24 04:45,2019-05-24 08:45,buy,trend,0.100,time,4.00
2019-05-24 05:45,2019-05-24 09:45,buy,trend,-0.284,time,4.00
2019-05-24 06:45,2019-05-24 10:45,buy,trend,-0.344,time,4.00
2019-05-24 07:45,2019-05-24 11:45,buy,trend,-1.000,sl,4.00
2019-05-24 08:45,2019-05-24 12:00,buy,trend,-1.000,sl,3.25
2019-05-24 09:45,2019-05-24 12:00,buy,trend,-1.000,sl,2.25
2019-05-24 10:45,2019-05-24 12:00,buy,trend,-1.000,sl,1.25
2019-05-24 12:45,2019-05-24 15:15,buy,trend,1.000,tp,2.50
2019-05-24 13:45,2019-05-24 15:15,buy,trend,1.000,tp,1.50
2019-05-24 11:45,2019-05-24 15:30,buy,trend,1.000,tp,3.75
2019-05-24 14:45,2019-05-24 15:30,buy,trend,1.000,tp,0.75
2019-05-24 15:45,2019-05-24 16:30,buy,trend,-1.000,sl,0.75
2019-05-24 16:45,2019-05-24 19:30,buy,trend,1.000,tp,2.75
2019-05-24 17:45,2019-05-24 21:45,buy,trend,0.059,time,4.00
2019-05-24 18:45,2019-05-24 22:45,buy,trend,0.296,time,4.00
2019-05-24 19:45,2019-05-24 23:45,buy,trend,0.012,time,4.00
2019-05-24 20:45,2019-05-27 01:45,buy,trend,0.008,time,4.00
2019-05-24 21:45,2019-05-27 02:45,buy,trend,0.020,time,4.00
2019-05-24 22:45,2019-05-27 03:45,buy,trend,-0.164,time,4.00
2019-05-27 01:45,2019-05-27 04:15,buy,trend,1.000,tp,2.50
2019-05-27 02:45,2019-05-27 04:15,buy,trend,1.000,tp,1.50
2019-05-27 03:45,2019-05-27 04:15,buy,trend,1.000,tp,0.50
2019-05-24 23:45,2019-05-27 04:45,buy,trend,0.945,time,4.00
2019-05-27 04:45,2019-05-27 08:45,buy,trend,-0.547,time,4.00
2019-05-27 05:45,2019-05-27 09:45,buy,trend,-0.435,time,4.00
2019-05-27 07:45,2019-05-27 10:30,buy,trend,-1.000,sl,2.75
2019-05-27 06:45,2019-05-27 10:45,buy,trend,-0.840,time,4.00
2019-05-27 08:45,2019-05-27 12:45,buy,trend,-0.295,time,4.00
2019-05-27 09:45,2019-05-27 13:45,buy,trend,-0.266,time,4.00
2019-05-27 10:45,2019-05-27 14:45,buy,trend,-0.102,time,4.00
2019-05-27 11:45,2019-05-27 15:45,buy,trend,-0.511,time,4.00
2019-05-27 12:45,2019-05-27 16:45,buy,trend,-0.486,time,4.00
2019-05-27 13:45,2019-05-27 17:45,buy,trend,-0.590,time,4.00
2019-05-27 14:45,2019-05-27 18:45,buy,trend,-0.570,time,4.00
2019-05-27 15:45,2019-05-27 19:45,buy,trend,-0.514,time,4.00
2019-05-27 16:45,2019-05-28 01:45,buy,trend,-0.369,time,4.00
2019-05-27 17:45,2019-05-28 02:45,buy,trend,0.181,time,4.00
2019-05-27 18:45,2019-05-28 03:15,buy,trend,1.000,tp,3.50
2019-05-27 19:45,2019-05-28 03:15,buy,trend,1.000,tp,2.50
2019-05-28 02:45,2019-05-28 03:30,buy,trend,-1.000,sl,0.75
2019-05-28 01:45,2019-05-28 04:15,buy,trend,-1.000,sl,2.50
2019-05-28 03:45,2019-05-28 04:30,buy,trend,-1.000,sl,0.75
2019-05-28 04:45,2019-05-28 08:45,buy,trend,0.000,time,4.00
2019-05-28 05:45,2019-05-28 09:45,buy,trend,-0.114,time,4.00
2019-05-28 06:45,2019-05-28 10:45,buy,trend,0.028,time,4.00
2019-05-28 07:45,2019-05-28 11:30,buy,trend,1.000,tp,3.75
2019-05-28 08:45,2019-05-28 11:30,buy,trend,1.000,tp,2.75
2019-05-28 09:45,2019-05-28 11:30,buy,trend,1.000,tp,1.75
2019-05-28 10:45,2019-05-28 14:45,buy,trend,-0.576,time,4.00
2019-05-28 11:45,2019-05-28 14:45,buy,trend,-1.000,sl,3.00
2019-05-28 12:45,2019-05-28 15:00,buy,trend,-1.000,sl,2.25
2019-05-28 13:45,2019-05-28 15:00,buy,trend,-1.000,sl,1.25
2019-05-28 14:45,2019-05-28 15:00,buy,trend,-1.000,sl,0.25
2019-05-29 18:45,2019-05-29 22:30,buy,trend,-1.000,sl,3.75
2019-05-29 19:45,2019-05-29 22:30,buy,trend,-1.000,sl,2.75
2019-05-29 21:45,2019-05-30 02:45,buy,trend,-0.741,time,4.00
2019-05-30 20:45,2019-05-31 01:45,buy,trend,-0.029,time,4.00
2019-05-30 21:45,2019-05-31 02:45,buy,trend,0.602,time,4.00
2019-05-31 01:45,2019-05-31 03:00,buy,trend,1.000,tp,1.25
2019-05-30 22:45,2019-05-31 03:45,buy,trend,0.692,time,4.00
2019-05-30 23:45,2019-05-31 04:00,buy,trend,1.000,tp,3.25
2019-05-31 02:45,2019-05-31 06:45,buy,trend,0.237,time,4.00
2019-05-31 03:45,2019-05-31 07:45,buy,trend,0.197,time,4.00
2019-05-31 04:45,2019-05-31 08:45,buy,trend,0.151,time,4.00
2019-05-31 05:45,2019-05-31 09:45,buy,trend,1.000,tp,4.00
2019-05-31 06:45,2019-05-31 10:00,buy,trend,1.000,tp,3.25
2019-05-31 08:45,2019-05-31 10:00,buy,trend,1.000,tp,1.25
2019-05-31 07:45,2019-05-31 11:45,buy,trend,0.662,time,4.00
2019-05-31 09:45,2019-05-31 12:30,buy,trend,1.000,tp,2.75
2019-05-31 11:45,2019-05-31 12:30,buy,trend,1.000,tp,0.75
2019-05-31 10:45,2019-05-31 12:45,buy,trend,1.000,tp,2.00
2019-05-31 12:45,2019-05-31 14:00,buy,trend,-1.000,sl,1.25
2019-05-31 13:45,2019-05-31 17:30,buy,trend,1.000,tp,3.75
2019-05-31 14:45,2019-05-31 17:30,buy,trend,1.000,tp,2.75
2019-05-31 15:45,2019-05-31 17:30,buy,trend,1.000,tp,1.75
2019-05-31 16:45,2019-05-31 17:30,buy,trend,1.000,tp,0.75
2019-05-31 18:45,2019-05-31 20:15,buy,trend,1.000,tp,1.50
2019-05-31 17:45,2019-05-31 20:45,buy,trend,1.000,tp,3.00
2019-05-31 19:45,2019-05-31 23:45,buy,trend,0.079,time,4.00
2019-05-31 20:45,2019-06-03 01:45,buy,trend,0.721,time,4.00
2019-05-31 21:45,2019-06-03 02:45,buy,trend,0.586,time,4.00
2019-05-31 23:45,2019-06-03 03:30,buy,trend,1.000,tp,2.75
2019-05-31 22:45,2019-06-03 03:45,buy,trend,0.432,time,4.00
2019-06-03 01:45,2019-06-03 05:45,buy,trend,0.841,time,4.00
2019-06-03 02:45,2019-06-03 06:45,buy,trend,0.481,time,4.00
2019-06-03 03:45,2019-06-03 07:45,buy,trend,0.821,time,4.00
2019-06-03 04:45,2019-06-03 08:45,buy,trend,-0.142,time,4.00
2019-06-03 05:45,2019-06-03 09:45,buy,trend,-0.691,time,4.00
2019-06-03 09:45,2019-06-03 10:00,buy,trend,1.000,tp,0.25
2019-06-03 06:45,2019-06-03 10:45,buy,trend,0.688,time,4.00
2019-06-03 08:45,2019-06-03 10:45,buy,trend,1.000,tp,2.00
2019-06-03 07:45,2019-06-03 11:45,buy,trend,0.337,time,4.00
2019-06-03 11:45,2019-06-03 14:15,buy,trend,1.000,tp,2.50
2019-06-03 12:45,2019-06-03 14:15,buy,trend,1.000,tp,1.50
2019-06-03 10:45,2019-06-03 14:45,buy,trend,0.441,time,4.00
2019-06-03 14:45,2019-06-03 16:00,buy,trend,-1.000,sl,1.25
2019-06-03 13:45,2019-06-03 16:30,buy,trend,-1.000,sl,2.75
2019-06-03 15:45,2019-06-03 16:30,buy,trend,-1.000,sl,0.75
2019-06-03 16:45,2019-06-03 19:00,buy,trend,1.000,tp,2.25
2019-06-03 17:45,2019-06-03 20:30,buy,trend,1.000,tp,2.75
2019-06-03 18:45,2019-06-03 20:30,buy,trend,1.000,tp,1.75
2019-06-03 19:45,2019-06-03 20:30,buy,trend,1.000,tp,0.75
2019-06-03 20:45,2019-06-04 01:45,buy,trend,-0.242,time,4.00
2019-06-03 21:45,2019-06-04 02:45,buy,trend,-0.305,time,4.00
2019-06-03 22:45,2019-06-04 03:45,buy,trend,0.280,time,4.00
2019-06-03 23:45,2019-06-04 04:45,buy,trend,0.068,time,4.00
2019-06-04 01:45,2019-06-04 05:45,buy,trend,-0.317,time,4.00
2019-06-04 03:45,2019-06-04 06:15,buy,trend,-1.000,sl,2.50
2019-06-04 02:45,2019-06-04 06:45,buy,trend,-0.710,time,4.00
2019-06-04 04:45,2019-06-04 08:45,buy,trend,-0.199,time,4.00
2019-06-04 06:45,2019-06-04 09:15,buy,trend,1.000,tp,2.50
2019-06-04 07:45,2019-06-04 09:15,buy,trend,1.000,tp,1.50
2019-06-04 05:45,2019-06-04 09:45,buy,trend,0.536,time,4.00
2019-06-04 08:45,2019-06-04 10:00,buy,trend,1.000,tp,1.25
2019-06-04 10:45,2019-06-04 11:30,buy,trend,-1.000,sl,0.75
2019-06-04 09:45,2019-06-04 12:15,buy,trend,-1.000,sl,2.50
2019-06-04 13:45,2019-06-04 14:45,buy,trend,-1.000,sl,1.00
2019-06-04 11:45,2019-06-04 15:00,buy,trend,-1.000,sl,3.25
2019-06-04 12:45,2019-06-04 15:00,buy,trend,-1.000,sl,2.25
2019-06-04 14:45,2019-06-04 15:15,buy,trend,-1.000,sl,0.50
2019-06-04 15:45,2019-06-04 16:45,buy,trend,1.000,tp,1.00
2019-06-04 16:45,2019-06-04 20:45,buy,trend,0.206,time,4.00
2019-06-04 17:45,2019-06-04 21:00,buy,trend,1.000,tp,3.25
2019-06-04 18:45,2019-06-04 22:30,buy,trend,1.000,tp,3.75
2019-06-04 19:45,2019-06-04 23:45,buy,trend,0.366,time,4.00
2019-06-04 20:45,2019-06-05 01:45,buy,trend,-0.073,time,4.00
2019-06-04 21:45,2019-06-05 02:45,buy,trend,-0.200,time,4.00
2019-06-04 22:45,2019-06-05 03:45,buy,trend,0.039,time,4.00
2019-06-04 23:45,2019-06-05 04:45,buy,trend,0.171,time,4.00
2019-06-05 01:45,2019-06-05 05:45,buy,trend,0.010,time,4.00
2019-06-05 02:45,2019-06-05 06:45,buy,trend,0.246,time,4.00
2019-06-05 03:45,2019-06-05 07:45,buy,trend,-0.370,time,4.00
2019-06-05 04:45,2019-06-05 08:45,buy,trend,0.046,time,4.00
2019-06-05 07:45,2019-06-05 09:00,buy,trend,1.000,tp,1.25
2019-06-05 05:45,2019-06-05 09:15,buy,trend,1.000,tp,3.50
2019-06-05 06:45,2019-06-05 09:15,buy,trend,1.000,tp,2.50
2019-06-05 08:45,2019-06-05 09:15,buy,trend,1.000,tp,0.50
2019-06-05 11:45,2019-06-05 12:15,buy,trend,1.000,tp,0.50
2019-06-05 09:45,2019-06-05 12:30,buy,trend,1.000,tp,2.75
2019-06-05 10:45,2019-06-05 12:30,buy,trend,1.000,tp,1.75
2019-06-05 12:45,2019-06-05 14:30,buy,trend,-1.000,sl,1.75
2019-06-05 13:45,2019-06-05 14:30,buy,trend,-1.000,sl,0.75
2019-06-05 14:45,2019-06-05 15:15,buy,trend,1.000,tp,0.50
2019-06-05 15:45,2019-06-05 17:00,buy,trend,-1.000,sl,1.25
2019-06-05 16:45,2019-06-05 17:45,buy,trend,-1.000,sl,1.00
2019-06-05 17:45,2019-06-05 21:45,buy,trend,-0.654,time,4.00
2019-06-05 18:45,2019-06-05 22:45,buy,trend,0.024,time,4.00
2019-06-05 19:45,2019-06-05 23:45,buy,trend,0.170,time,4.00
2019-06-05 20:45,2019-06-06 01:45,buy,trend,0.439,time,4.00
2019-06-05 21:45,2019-06-06 02:45,buy,trend,0.289,time,4.00
2019-06-05 22:45,2019-06-06 03:45,buy,trend,-0.067,time,4.00
2019-06-05 23:45,2019-06-06 04:45,buy,trend,-0.244,time,4.00
2019-06-06 01:45,2019-06-06 05:45,buy,trend,-0.362,time,4.00
2019-06-06 02:45,2019-06-06 06:45,buy,trend,0.027,time,4.00
2019-06-06 03:45,2019-06-06 07:45,buy,trend,0.248,time,4.00
2019-06-06 04:45,2019-06-06 08:45,buy,trend,0.563,time,4.00
2019-06-06 05:45,2019-06-06 09:45,buy,trend,0.324,time,4.00
2019-06-06 07:45,2019-06-06 10:30,buy,trend,1.000,tp,2.75
2019-06-06 06:45,2019-06-06 10:45,buy,trend,0.701,time,4.00
2019-06-06 09:45,2019-06-06 11:00,buy,trend,1.000,tp,1.25
2019-06-06 08:45,2019-06-06 11:15,buy,trend,1.000,tp,2.50
2019-06-06 10:45,2019-06-06 14:45,buy,trend,0.466,time,4.00
2019-06-06 11:45,2019-06-06 15:45,buy,trend,0.064,time,4.00
2019-06-06 13:45,2019-06-06 16:15,buy,trend,-1.000,sl,2.50
2019-06-06 15:45,2019-06-06 16:15,buy,trend,-1.000,sl,0.50
2019-06-06 12:45,2019-06-06 16:30,buy,trend,-1.000,sl,3.75
2019-06-06 14:45,2019-06-06 16:30,buy,trend,-1.000,sl,1.75
2019-06-06 16:45,2019-06-06 19:45,buy,trend,1.000,tp,3.00
2019-06-06 17:45,2019-06-06 19:45,buy,trend,1.000,tp,2.00
2019-06-06 18:45,2019-06-06 21:30,buy,trend,-1.000,sl,2.75
2019-06-06 19:45,2019-06-06 21:30,buy,trend,-1.000,sl,1.75
2019-06-06 20:45,2019-06-06 21:30,buy,trend,-1.000,sl,0.75
2019-06-06 21:45,2019-06-07 02:45,buy,trend,-0.272,time,4.00
2019-06-06 22:45,2019-06-07 03:45,buy,trend,-0.188,time,4.00
2019-06-06 23:45,2019-06-07 04:45,buy,trend,-0.551,time,4.00
2019-06-07 01:45,2019-06-07 05:45,buy,trend,-0.499,time,4.00
2019-06-07 02:45,2019-06-07 06:45,buy,trend,-0.124,time,4.00
2019-06-07 03:45,2019-06-07 07:45,buy,trend,-0.091,time,4.00
2019-06-07 04:45,2019-06-07 08:45,buy,trend,-0.361,time,4.00
2019-06-07 05:45,2019-06-07 09:45,buy,trend,-0.565,time,4.00
2019-06-07 09:45,2019-06-07 10:30,buy,trend,1.000,tp,0.75
2019-06-07 06:45,2019-06-07 10:45,buy,trend,0.529,time,4.00
2019-06-07 08:45,2019-06-07 10:45,buy,trend,1.000,tp,2.00
2019-06-07 07:45,2019-06-07 11:45,buy,trend,0.781,time,4.00
2019-06-07 11:45,2019-06-07 12:45,buy,trend,-1.000,sl,1.00
2019-06-07 10:45,2019-06-07 14:45,buy,trend,-0.010,time,4.00
2019-06-07 12:45,2019-06-07 15:00,buy,trend,1.000,tp,2.25
2019-06-07 13:45,2019-06-07 15:00,buy,trend,1.000,tp,1.25
2019-06-07 14:45,2019-06-07 15:30,buy,trend,1.000,tp,0.75
2019-06-07 15:45,2019-06-07 17:15,buy,trend,1.000,tp,1.50
2019-06-07 16:45,2019-06-07 17:15,buy,trend,1.000,tp,0.50
2019-06-07 17:45,2019-06-07 18:45,buy,trend,-1.000,sl,1.00
2019-06-07 18:45,2019-06-07 22:45,buy,trend,0.181,time,4.00
2019-06-07 19:45,2019-06-07 23:45,buy,trend,-0.551,time,4.00
2019-06-07 20:45,2019-06-10 01:00,buy,trend,-1.000,sl,3.25
2019-06-07 21:45,2019-06-10 01:00,buy,trend,-1.000,sl,2.25
2019-06-07 22:45,2019-06-10 01:00,buy,trend,-1.000,sl,1.25
2019-06-07 23:45,2019-06-10 01:00,buy,trend,-1.000,sl,0.25
2019-06-10 03:45,2019-06-10 04:15,buy,trend,-1.000,sl,0.50
2019-06-10 02:45,2019-06-10 04:30,buy,trend,-1.000,sl,1.75
2019-06-10 01:45,2019-06-10 05:45,buy,trend,-0.807,time,4.00
2019-06-10 04:45,2019-06-10 08:45,buy,trend,-0.510,time,4.00
2019-06-10 05:45,2019-06-10 09:45,buy,trend,-0.478,time,4.00
2019-06-10 06:45,2019-06-10 10:45,buy,trend,-0.640,time,4.00
2019-06-10 07:45,2019-06-10 11:45,buy,trend,-0.249,time,4.00
2019-06-10 08:45,2019-06-10 12:45,buy,trend,0.200,time,4.00
2019-06-12 08:45,2019-06-12 11:15,buy,trend,1.000,tp,2.50
2019-06-12 09:45,2019-06-12 11:15,buy,trend,1.000,tp,1.50
2019-06-12 10:45,2019-06-12 13:30,buy,trend,-1.000,sl,2.75
2019-06-12 11:45,2019-06-12 13:30,buy,trend,-1.000,sl,1.75
2019-06-12 12:45,2019-06-12 15:15,buy,trend,-1.000,sl,2.50
2019-06-12 13:45,2019-06-12 15:15,buy,trend,-1.000,sl,1.50
2019-06-12 14:45,2019-06-12 16:00,buy,trend,-1.000,sl,1.25
2019-06-12 15:45,2019-06-12 16:15,buy,trend,-1.000,sl,0.50
2019-06-12 16:45,2019-06-12 19:00,buy,trend,1.000,tp,2.25
2019-06-12 18:45,2019-06-12 20:00,buy,trend,-1.000,sl,1.25
2019-06-12 17:45,2019-06-12 21:45,buy,trend,-0.416,time,4.00
2019-06-12 19:45,2019-06-12 23:45,buy,trend,0.129,time,4.00
2019-06-12 20:45,2019-06-13 01:45,buy,trend,-0.123,time,4.00
2019-06-12 21:45,2019-06-13 02:45,buy,trend,0.154,time,4.00
2019-06-12 22:45,2019-06-13 03:45,buy,trend,0.180,time,4.00
2019-06-12 23:45,2019-06-13 04:45,buy,trend,0.687,time,4.00
2019-06-13 01:45,2019-06-13 05:00,buy,trend,1.000,tp,3.25
2019-06-13 02:45,2019-06-13 05:00,buy,trend,1.000,tp,2.25
2019-06-13 03:45,2019-06-13 05:00,buy,trend,1.000,tp,1.25
2019-06-13 04:45,2019-06-13 08:45,buy,trend,-0.117,time,4.00
2019-06-13 05:45,2019-06-13 09:45,buy,trend,0.241,time,4.00
2019-06-13 06:45,2019-06-13 09:45,buy,trend,1.000,tp,3.00
2019-06-13 07:45,2019-06-13 10:00,buy,trend,1.000,tp,2.25
2019-06-13 08:45,2019-06-13 11:30,buy,trend,1.000,tp,2.75
2019-06-13 09:45,2019-06-13 12:15,buy,trend,-1.000,sl,2.50
2019-06-13 10:45,2019-06-13 14:45,buy,trend,-0.012,time,4.00
2019-06-13 11:45,2019-06-13 15:45,buy,trend,-0.566,time,4.00
2019-06-13 12:45,2019-06-13 15:45,buy,trend,-1.000,sl,3.00
2019-06-13 14:45,2019-06-13 15:45,buy,trend,-1.000,sl,1.00
2019-06-13 13:45,2019-06-13 16:00,buy,trend,-1.000,sl,2.25
2019-06-13 15:45,2019-06-13 18:15,buy,trend,1.000,tp,2.50
2019-06-13 16:45,2019-06-13 18:30,buy,trend,1.000,tp,1.75
2019-06-13 17:45,2019-06-13 19:30,buy,trend,1.000,tp,1.75
2019-06-13 18:45,2019-06-13 21:15,buy,trend,1.000,tp,2.50
2019-06-13 19:45,2019-06-13 23:45,buy,trend,0.598,time,4.00
2019-06-13 20:45,2019-06-14 01:45,buy,trend,0.623,time,4.00
2019-06-13 21:45,2019-06-14 02:45,buy,trend,0.786,time,4.00
2019-06-13 22:45,2019-06-14 03:45,buy,trend,0.677,time,4.00
2019-06-13 23:45,2019-06-14 04:45,buy,trend,0.441,time,4.00
2019-06-14 04:45,2019-06-14 05:30,buy,trend,1.000,tp,0.75
2019-06-14 01:45,2019-06-14 05:45,buy,trend,1.000,tp,4.00
2019-06-14 03:45,2019-06-14 05:45,buy,trend,1.000,tp,2.00
2019-06-14 02:45,2019-06-14 06:45,buy,trend,0.242,time,4.00
2019-06-14 05:45,2019-06-14 09:15,buy,trend,1.000,tp,3.50
2019-06-14 06:45,2019-06-14 09:15,buy,trend,1.000,tp,2.50
2019-06-14 07:45,2019-06-14 09:15,buy,trend,1.000,tp,1.50
2019-06-14 08:45,2019-06-14 09:15,buy,trend,1.000,tp,0.50
2019-06-14 09:45,2019-06-14 13:45,buy,trend,-0.415,time,4.00
2019-06-14 10:45,2019-06-14 14:45,buy,trend,-0.129,time,4.00
2019-06-14 12:45,2019-06-14 15:30,buy,trend,-1.000,sl,2.75
2019-06-14 14:45,2019-06-14 15:30,buy,trend,-1.000,sl,0.75
2019-06-14 11:45,2019-06-14 15:45,buy,trend,-1.000,sl,4.00
2019-06-14 13:45,2019-06-14 15:45,buy,trend,-1.000,sl,2.00
2019-06-14 15:45,2019-06-14 19:45,buy,trend,-0.417,time,4.00
2019-06-14 16:45,2019-06-14 20:00,buy,trend,-1.000,sl,3.25
2019-06-14 17:45,2019-06-14 20:00,buy,trend,-1.000,sl,2.25
2019-06-14 18:45,2019-06-14 20:00,buy,trend,-1.000,sl,1.25
2019-06-14 19:45,2019-06-14 20:00,buy,trend,-1.000,sl,0.25
2019-06-14 20:45,2019-06-17 01:45,buy,trend,0.143,time,4.00
2019-06-14 21:45,2019-06-17 02:45,buy,trend,-0.414,time,4.00
2019-06-14 22:45,2019-06-17 03:45,buy,trend,-0.350,time,4.00
2019-06-14 23:45,2019-06-17 04:45,buy,trend,-0.057,time,4.00
2019-06-17 01:45,2019-06-17 05:45,buy,trend,-0.006,time,4.00
2019-06-17 02:45,2019-06-17 06:45,buy,trend,0.627,time,4.00
2019-06-17 03:45,2019-06-17 07:45,buy,trend,0.390,time,4.00
2019-06-17 04:45,2019-06-17 08:45,buy,trend,-0.337,time,4.00
2019-06-17 05:45,2019-06-17 09:45,buy,trend,-0.621,time,4.00
2019-06-17 06:45,2019-06-17 09:45,buy,trend,-1.000,sl,3.00
2019-06-17 07:45,2019-06-17 09:45,buy,trend,-1.000,sl,2.00
2019-06-17 08:45,2019-06-17 10:45,buy,trend,-1.000,sl,2.00
2019-06-17 09:45,2019-06-17 11:15,buy,trend,-1.000,sl,1.50
2019-06-17 10:45,2019-06-17 14:45,buy,trend,0.100,time,4.00
2019-06-18 08:45,2019-06-18 12:45,buy,trend,0.014,time,4.00
2019-06-18 09:45,2019-06-18 13:45,buy,trend,0.419,time,4.00
2019-06-18 10:45,2019-06-18 13:45,buy,trend,1.000,tp,3.00
2019-06-18 11:45,2019-06-18 14:15,buy,trend,1.000,tp,2.50
2019-06-18 12:45,2019-06-18 14:15,buy,trend,1.000,tp,1.50
2019-06-18 13:45,2019-06-18 14:45,buy,trend,1.000,tp,1.00
2019-06-18 14:45,2019-06-18 15:30,buy,trend,1.000,tp,0.75
2019-06-18 15:45,2019-06-18 16:30,buy,trend,-1.000,sl,0.75
2019-06-18 16:45,2019-06-18 18:00,buy,trend,1.000,tp,1.25
2019-06-18 17:45,2019-06-18 18:15,buy,trend,1.000,tp,0.50
2019-06-18 18:45,2019-06-18 22:45,buy,trend,-0.052,time,4.00
2019-06-18 19:45,2019-06-18 23:45,buy,trend,-0.244,time,4.00
2019-06-18 20:45,2019-06-19 01:45,buy,trend,-0.113,time,4.00
2019-06-18 21:45,2019-06-19 02:45,buy,trend,-0.199,time,4.00
2019-06-18 22:45,2019-06-19 03:45,buy,trend,-0.163,time,4.00
2019-06-18 23:45,2019-06-19 04:45,buy,trend,-0.569,time,4.00
2019-06-19 01:45,2019-06-19 05:45,buy,trend,-0.283,time,4.00
2019-06-19 02:45,2019-06-19 06:45,buy,trend,-0.240,time,4.00
2019-06-19 03:45,2019-06-19 07:45,buy,trend,0.008,time,4.00
2019-06-19 04:45,2019-06-19 08:45,buy,trend,0.401,time,4.00
2019-06-19 05:45,2019-06-19 09:45,buy,trend,0.199,time,4.00
2019-06-19 06:45,2019-06-19 10:45,buy,trend,-0.165,time,4.00
2019-06-19 09:45,2019-06-19 11:00,buy,trend,-1.000,sl,1.25
2019-06-19 08:45,2019-06-19 11:30,buy,trend,-1.000,sl,2.75
2019-06-19 07:45,2019-06-19 11:45,buy,trend,-0.924,time,4.00
2019-06-19 10:45,2019-06-19 14:45,buy,trend,-0.563,time,4.00
2019-06-19 11:45,2019-06-19 15:30,buy,trend,1.000,tp,3.75
2019-06-19 12:45,2019-06-19 16:45,buy,trend,0.395,time,4.00
2019-06-19 14:45,2019-06-19 17:15,buy,trend,1.000,tp,2.50
2019-06-19 13:45,2019-06-19 17:45,buy,trend,0.226,time,4.00
2019-06-19 15:45,2019-06-19 19:45,buy,trend,0.745,time,4.00
2019-06-19 16:45,2019-06-19 20:45,buy,trend,0.405,time,4.00
2019-06-19 17:45,2019-06-19 21:00,buy,trend,1.000,tp,3.25
2019-06-19 18:45,2019-06-19 21:00,buy,trend,1.000,tp,2.25
2019-06-19 19:45,2019-06-19 21:00,buy,trend,1.000,tp,1.25
2019-06-19 20:45,2019-06-19 21:00,buy,trend,1.000,tp,0.25
2019-06-19 21:45,2019-06-19 23:00,buy,trend,1.000,tp,1.25
2019-06-19 22:45,2019-06-19 23:15,buy,trend,1.000,tp,0.50
2019-06-20 02:45,2019-06-20 03:15,buy,trend,1.000,tp,0.50
