open,close,dir,entry,sl,tp,exit,r,reason,hold_min
2023-11-17 09:45,2023-11-17 09:45,buy,1985.65,1984.15,1987.27,1987.27,1.082,tp,15
2023-11-17 11:00,2023-11-17 11:00,buy,1988.90,1986.92,1991.24,1991.24,1.184,tp,15
2023-11-20 01:15,2023-11-20 01:45,sell,1978.02,1979.38,1976.61,1976.61,1.039,tp,45
2023-11-20 08:15,2023-11-20 08:15,sell,1979.16,1981.21,1976.70,1981.21,-1.000,sl,15
2023-11-20 10:30,2023-11-20 11:15,sell,1976.86,1979.04,1974.21,1979.04,-1.000,sl,60
2023-11-20 12:45,2023-11-20 13:30,sell,1975.33,1977.63,1972.50,1972.50,1.229,tp,60
2023-11-20 14:15,2023-11-20 15:30,sell,1971.29,1973.40,1968.75,1968.75,1.204,tp,90
2023-11-21 01:15,2023-11-21 01:45,buy,1979.97,1978.53,1981.51,1981.51,1.067,tp,45
2023-11-21 02:30,2023-11-21 02:45,buy,1983.13,1981.65,1984.73,1984.73,1.078,tp,30
2023-11-22 06:45,2023-11-22 06:45,buy,1998.43,1996.88,2000.14,2000.14,1.098,tp,15
2023-11-22 09:15,2023-11-22 10:00,buy,2003.07,2001.27,2005.15,2005.15,1.153,tp,60
2023-11-23 18:15,2023-11-23 18:30,sell,1990.11,1991.55,1988.57,1991.55,-1.000,sl,30
2023-11-24 11:30,2023-11-24 11:30,buy,1994.78,1993.26,1996.43,1993.26,-1.000,sl,15
2023-11-24 12:15,2023-11-24 15:15,buy,1995.43,1993.89,1997.12,1997.12,1.095,tp,195
2023-11-24 15:45,2023-11-24 15:45,buy,2001.09,1999.08,2003.48,1999.08,-1.000,sl,15
2023-11-24 16:45,2023-11-24 16:45,buy,2002.28,2000.01,2005.06,2000.01,-1.000,sl,15
2023-11-27 02:15,2023-11-27 02:45,buy,2003.77,2001.76,2006.16,2001.76,-1.000,sl,45
2023-11-27 03:15,2023-11-27 03:15,buy,2006.17,2004.05,2008.72,2008.72,1.205,tp,15
2023-11-27 06:45,2023-11-27 08:15,buy,2013.33,2009.80,2018.00,2009.80,-1.000,sl,105
2023-11-27 10:15,2023-11-27 11:00,buy,2012.48,2010.47,2014.86,2014.86,1.188,tp,60
2023-11-27 15:30,2023-11-27 15:30,buy,2014.77,2012.83,2017.06,2012.83,-1.000,sl,15
2023-11-27 20:30,2023-11-27 23:45,buy,2012.35,2009.51,2015.99,2014.18,0.644,eod,210
2023-11-28 02:00,2023-11-28 02:00,buy,2015.47,2014.19,2016.76,2016.76,1.010,tp,15
2023-11-28 15:30,2023-11-28 15:30,buy,2016.58,2014.91,2018.46,2018.46,1.125,tp,15
2023-11-29 01:30,2023-11-29 02:00,buy,2043.48,2041.94,2045.16,2045.16,1.094,tp,45
2023-11-29 02:45,2023-11-29 02:45,buy,2046.60,2044.94,2048.47,2048.47,1.124,tp,15
2023-11-30 02:30,2023-11-30 03:30,buy,2045.70,2044.40,2047.03,2044.40,-1.000,sl,75
2023-11-30 09:00,2023-11-30 09:00,buy,2045.97,2044.26,2047.91,2044.26,-1.000,sl,15
2023-11-30 11:00,2023-11-30 11:00,sell,2040.30,2042.35,2037.85,2040.95,-0.317,lock_stop,15
2023-12-01 11:00,2023-12-01 11:30,buy,2045.60,2043.65,2047.90,2047.90,1.179,tp,45
2023-12-01 15:00,2023-12-01 15:15,sell,2035.84,2038.22,2032.89,2038.22,-1.000,sl,30
2023-12-01 18:15,2023-12-01 19:30,buy,2056.27,2051.56,2062.71,2062.71,1.367,tp,90
2023-12-01 20:00,2023-12-01 20:30,buy,2067.53,2062.41,2074.58,2074.58,1.378,tp,45
2023-12-04 01:15,2023-12-04 01:15,buy,2075.40,2073.11,2078.20,2078.20,1.227,tp,15
2023-12-04 07:30,2023-12-04 07:45,buy,2088.90,2086.14,2092.42,2086.14,-1.000,sl,30
2023-12-04 15:30,2023-12-04 15:30,sell,2064.63,2068.19,2059.91,2059.91,1.324,tp,15
2023-12-04 16:00,2023-12-04 16:00,sell,2057.38,2061.09,2052.45,2052.45,1.331,tp,15
2023-12-05 07:00,2023-12-05 08:15,sell,2032.00,2034.53,2028.83,2034.53,-1.000,sl,90
2023-12-05 11:15,2023-12-05 11:15,sell,2028.54,2031.48,2024.75,2031.48,-1.000,sl,15
2023-12-05 12:15,2023-12-05 13:15,sell,2027.10,2030.33,2022.87,2022.87,1.307,tp,75
2023-12-05 16:45,2023-12-05 16:45,sell,2022.43,2026.01,2017.68,2017.68,1.326,tp,15
2023-12-05 17:45,2023-12-05 17:45,sell,2011.32,2016.23,2004.58,2016.23,-1.000,sl,15
2023-12-06 01:45,2023-12-06 01:45,sell,2017.29,2018.76,2015.72,2018.76,-1.000,sl,15
2023-12-06 08:30,2023-12-06 09:00,buy,2025.74,2023.93,2027.83,2027.83,1.155,tp,45
2023-12-06 09:45,2023-12-06 09:45,buy,2031.48,2029.38,2034.00,2034.00,1.202,tp,15
2023-12-06 15:00,2023-12-06 15:15,buy,2026.50,2024.08,2029.50,2029.50,1.242,tp,30
2023-12-07 02:45,2023-12-07 03:00,buy,2029.00,2027.44,2030.71,2027.44,-1.000,sl,30
2023-12-07 08:30,2023-12-07 08:30,buy,2028.99,2027.36,2030.81,2027.36,-1.000,sl,15
2023-12-07 09:00,2023-12-07 09:00,buy,2029.90,2027.97,2032.17,2029.13,-0.399,lock_stop,15
2023-12-08 01:15,2023-12-08 02:15,sell,2027.94,2029.24,2026.61,2029.24,-1.000,sl,75
2023-12-08 15:45,2023-12-08 15:45,sell,2022.90,2025.63,2019.43,2025.63,-1.000,sl,15
2023-12-08 16:15,2023-12-08 16:15,sell,2010.32,2014.04,2005.36,2005.36,1.332,tp,15
2023-12-08 19:00,2023-12-08 22:45,sell,2002.01,2008.23,1993.31,2002.79,-0.125,time,240
2023-12-11 03:15,2023-12-11 04:00,sell,2003.71,2005.61,2001.48,2001.48,1.171,tp,60
2023-12-11 04:30,2023-12-11 05:30,sell,1999.03,2001.22,1996.36,1996.75,1.039,lock_target,75
2023-12-12 11:00,2023-12-12 11:45,sell,1983.46,1985.40,1981.18,1985.40,-1.000,sl,60
2023-12-12 14:00,2023-12-12 15:00,buy,1988.55,1986.68,1990.74,1990.74,1.166,tp,75
2023-12-12 19:15,2023-12-12 23:00,sell,1978.67,1982.36,1973.76,1979.63,-0.260,time,240
2023-12-13 04:15,2023-12-13 04:45,sell,1978.10,1979.58,1976.50,1979.58,-1.000,sl,45
2023-12-13 08:15,2023-12-13 08:15,sell,1976.91,1978.22,1975.56,1975.56,1.024,tp,15
2023-12-13 13:00,2023-12-13 14:00,buy,1983.46,1981.57,1985.68,1981.57,-1.000,sl,75
2023-12-13 21:15,2023-12-13 21:30,buy,2003.53,1999.92,2008.31,2008.31,1.327,tp,30
2023-12-13 23:00,2023-12-13 23:45,buy,2024.25,2018.18,2032.72,2027.23,0.491,eod,60
2023-12-14 01:30,2023-12-14 02:45,buy,2029.64,2022.92,2039.10,2039.10,1.407,tp,90
2023-12-14 08:00,2023-12-14 09:00,buy,2035.51,2033.20,2038.35,2033.20,-1.000,sl,75
2023-12-14 10:30,2023-12-14 10:30,buy,2040.35,2037.22,2044.42,2037.22,-1.000,sl,15
2023-12-14 14:45,2023-12-14 15:00,buy,2037.42,2035.01,2040.41,2035.01,-1.000,sl,30
2023-12-14 16:45,2023-12-14 16:45,buy,2048.05,2044.00,2053.50,2044.00,-1.000,sl,15
2023-12-15 01:30,2023-12-15 01:30,buy,2038.79,2037.07,2040.75,2037.07,-1.000,sl,15
2023-12-15 04:30,2023-12-15 05:30,buy,2037.19,2034.93,2039.95,2034.93,-1.000,sl,75
2023-12-15 09:30,2023-12-15 10:15,buy,2037.79,2036.03,2039.80,2037.73,-0.034,lock_stop,60
2023-12-18 12:45,2023-12-18 13:15,sell,2019.63,2022.33,2016.20,2022.33,-1.000,sl,45
2023-12-18 20:00,2023-12-18 20:00,buy,2033.66,2030.49,2037.80,2030.49,-1.000,sl,15
2023-12-19 02:45,2023-12-19 02:45,buy,2028.41,2027.05,2029.82,2027.05,-1.000,sl,15
2023-12-19 06:15,2023-12-19 06:45,sell,2021.92,2023.79,2019.74,2023.79,-1.000,sl,45
2023-12-19 14:15,2023-12-19 14:15,buy,2028.85,2027.19,2030.71,2027.98,-0.525,lock_stop,15
2023-12-20 05:00,2023-12-20 08:00,buy,2040.23,2038.55,2042.12,2042.12,1.128,tp,195
2023-12-20 22:00,2023-12-20 22:45,sell,2032.04,2034.27,2029.32,2029.73,1.035,lock_target,60
2023-12-21 14:45,2023-12-21 15:00,buy,2038.14,2036.23,2040.37,2036.23,-1.000,sl,30
2023-12-21 15:45,2023-12-21 16:00,buy,2043.39,2040.33,2047.35,2040.33,-1.000,sl,30
2023-12-21 21:45,2023-12-21 21:45,buy,2044.89,2042.24,2048.23,2043.87,-0.386,lock_stop,15
2023-12-22 01:15,2023-12-22 01:30,buy,2049.12,2047.12,2051.50,2051.50,1.188,tp,30
2023-12-22 09:45,2023-12-22 11:00,buy,2050.67,2048.94,2052.64,2052.64,1.139,tp,90
2023-12-26 03:45,2023-12-26 03:45,buy,2059.17,2057.41,2061.18,2061.18,1.144,tp,15
2023-12-26 08:45,2023-12-26 09:00,buy,2065.09,2063.68,2066.58,2063.68,-1.000,sl,30
2023-12-26 13:00,2023-12-26 14:15,buy,2064.18,2062.57,2065.96,2062.57,-1.000,sl,90
2023-12-26 22:45,2023-12-26 23:45,buy,2066.97,2064.98,2069.34,2067.44,0.236,eod,75
2023-12-27 03:45,2023-12-27 04:00,buy,2067.47,2065.72,2069.47,2065.72,-1.000,sl,30
2023-12-27 08:30,2023-12-27 08:45,buy,2066.82,2065.31,2068.46,2065.31,-1.000,sl,30
2023-12-27 11:30,2023-12-27 11:30,buy,2068.91,2067.10,2071.00,2068.59,-0.177,lock_stop,15
2023-12-28 01:15,2023-12-28 03:00,buy,2079.26,2077.42,2081.39,2081.39,1.160,tp,120
2023-12-28 03:30,2023-12-28 03:45,buy,2084.04,2082.32,2085.99,2085.99,1.136,tp,30
2023-12-29 11:00,2023-12-29 11:45,sell,2068.54,2070.55,2066.15,2066.15,1.189,tp,60
2023-12-29 12:30,2023-12-29 12:45,sell,2062.07,2064.41,2059.18,2064.41,-1.000,sl,30
2023-12-29 16:00,2023-12-29 16:30,sell,2058.96,2061.84,2055.26,2061.84,-1.000,sl,30
2023-12-29 23:00,2023-12-29 23:30,sell,2063.01,2065.55,2059.82,2062.67,0.134,eod,45
2024-01-02 07:15,2024-01-02 07:45,buy,2071.92,2069.73,2074.58,2074.58,1.214,tp,45
2024-01-02 08:30,2024-01-02 08:45,buy,2076.12,2074.04,2078.62,2074.04,-1.000,sl,30
2024-01-02 11:45,2024-01-02 12:00,buy,2078.54,2075.98,2081.75,2075.98,-1.000,sl,30
2024-01-02 17:45,2024-01-02 18:00,sell,2058.70,2063.26,2052.49,2063.26,-1.000,sl,30
2024-01-02 21:00,2024-01-02 21:00,sell,2060.88,2064.44,2056.16,2061.69,-0.228,lock_stop,15
2024-01-03 09:15,2024-01-03 09:30,sell,2061.85,2063.45,2060.08,2063.45,-1.000,sl,30
2024-01-03 10:30,2024-01-03 11:30,sell,2060.47,2062.70,2057.75,2057.75,1.220,tp,75
2024-01-03 12:30,2024-01-03 12:45,sell,2052.68,2055.53,2049.04,2055.53,-1.000,sl,30
2024-01-03 13:45,2024-01-03 14:00,sell,2048.78,2051.96,2044.63,2044.63,1.304,tp,30
2024-01-03 16:00,2024-01-03 16:15,sell,2040.75,2044.68,2035.48,2035.48,1.341,tp,30
2024-01-04 03:30,2024-01-04 03:45,sell,2040.80,2042.34,2039.11,2042.34,-1.000,sl,30
2024-01-04 08:30,2024-01-04 08:45,buy,2047.25,2045.29,2049.56,2045.29,-1.000,sl,30
2024-01-04 09:45,2024-01-04 09:45,buy,2049.46,2047.24,2052.17,2047.24,-1.000,sl,15
2024-01-05 08:45,2024-01-05 08:45,sell,2041.15,2042.74,2039.40,2042.74,-1.000,sl,15
2024-01-05 11:45,2024-01-05 12:00,sell,2040.98,2043.29,2038.14,2038.14,1.230,tp,30
2024-01-05 15:45,2024-01-05 15:45,sell,2033.61,2036.62,2029.73,2036.62,-1.000,sl,15
2024-01-05 17:15,2024-01-05 18:00,buy,2060.25,2053.84,2069.23,2053.84,-1.000,sl,60
2024-01-05 21:15,2024-01-05 21:15,buy,2049.46,2045.24,2055.16,2047.29,-0.515,lock_stop,15
2024-01-08 05:00,2024-01-08 05:30,sell,2041.01,2042.88,2038.83,2038.83,1.166,tp,45
2024-01-08 07:15,2024-01-08 07:30,sell,2034.53,2036.79,2031.77,2031.77,1.223,tp,30
2024-01-09 08:45,2024-01-09 08:45,buy,2034.62,2032.66,2036.93,2032.66,-1.000,sl,15
2024-01-09 09:30,2024-01-09 10:00,buy,2036.52,2034.11,2039.50,2034.11,-1.000,sl,45
2024-01-09 12:30,2024-01-09 12:30,buy,2037.95,2035.01,2041.74,2037.63,-0.109,lock_stop,15
2024-01-10 03:15,2024-01-10 03:30,sell,2027.87,2029.36,2026.26,2029.36,-1.000,sl,30
2024-01-10 06:00,2024-01-10 07:45,sell,2028.59,2030.74,2025.99,2025.99,1.210,tp,120
2024-01-10 08:15,2024-01-10 08:15,sell,2024.14,2026.24,2021.62,2026.24,-1.000,sl,15
2024-01-10 12:15,2024-01-10 12:45,buy,2037.30,2034.47,2040.91,2034.47,-1.000,sl,45
2024-01-10 17:00,2024-01-10 17:30,sell,2027.03,2029.86,2023.41,2029.45,-0.856,lock_stop,45
2024-01-11 07:45,2024-01-11 09:15,buy,2033.27,2031.57,2035.20,2035.20,1.133,tp,105
2024-01-11 13:30,2024-01-11 14:45,buy,2034.09,2032.06,2036.51,2032.06,-1.000,sl,90
2024-01-11 15:30,2024-01-11 15:30,buy,2037.91,2035.74,2040.55,2035.74,-1.000,sl,15
2024-01-11 18:30,2024-01-11 21:15,sell,2018.06,2024.84,2008.52,2024.84,-1.000,sl,180
2024-01-12 08:00,2024-01-12 09:00,buy,2036.25,2034.62,2038.07,2034.62,-1.000,sl,75
2024-01-12 09:30,2024-01-12 09:45,buy,2038.07,2036.18,2040.28,2036.18,-1.000,sl,30
2024-01-12 12:45,2024-01-12 12:45,buy,2042.38,2039.84,2045.56,2045.56,1.254,tp,15
2024-01-12 14:15,2024-01-12 14:15,buy,2051.00,2048.20,2054.58,2048.20,-1.000,sl,15
2024-01-12 15:45,2024-01-12 16:30,buy,2054.55,2050.89,2059.42,2059.42,1.329,tp,60
2024-01-15 03:45,2024-01-15 04:15,buy,2051.11,2049.29,2053.22,2053.22,1.157,tp,45
2024-01-15 05:00,2024-01-15 06:15,buy,2056.49,2054.27,2059.19,2054.27,-1.000,sl,90
2024-01-15 08:30,2024-01-15 09:00,buy,2056.55,2054.78,2058.58,2054.78,-1.000,sl,45
2024-01-15 10:45,2024-01-15 11:00,buy,2058.14,2056.07,2060.63,2056.07,-1.000,sl,30
2024-01-15 19:30,2024-01-15 19:45,buy,2056.04,2054.10,2058.33,2055.34,-0.361,lock_stop,30
2024-01-16 05:45,2024-01-16 08:45,sell,2048.28,2050.29,2045.89,2050.29,-1.000,sl,195
2024-01-16 10:45,2024-01-16 11:00,sell,2043.18,2045.61,2040.16,2040.16,1.243,tp,30
2024-01-16 14:15,2024-01-16 14:15,sell,2036.10,2038.87,2032.58,2038.87,-1.000,sl,15
2024-01-16 15:15,2024-01-16 15:30,sell,2031.56,2034.58,2027.65,2034.58,-1.000,sl,30
2024-01-16 18:15,2024-01-16 18:15,sell,2035.44,2040.33,2028.74,2040.33,-1.000,sl,15
2024-01-17 01:30,2024-01-17 02:45,sell,2026.70,2028.44,2024.71,2028.44,-1.000,sl,90
2024-01-17 05:30,2024-01-17 05:45,sell,2026.57,2028.82,2023.82,2023.82,1.222,tp,30
2024-01-17 07:15,2024-01-17 08:00,sell,2021.23,2023.68,2018.17,2018.17,1.245,tp,60
2024-01-17 08:30,2024-01-17 08:45,sell,2017.39,2019.67,2014.60,2019.67,-1.000,sl,30
2024-01-17 15:45,2024-01-17 16:00,sell,2022.22,2025.44,2018.01,2018.01,1.306,tp,30
2024-01-17 17:00,2024-01-17 17:15,sell,2012.05,2016.31,2006.29,2008.93,0.732,lock_target,30
2024-01-18 05:00,2024-01-18 05:30,sell,2007.34,2009.12,2005.30,2009.12,-1.000,sl,45
2024-01-18 07:15,2024-01-18 07:30,sell,2005.81,2007.69,2003.61,2007.69,-1.000,sl,30
2024-01-18 13:45,2024-01-18 13:45,buy,2013.43,2011.24,2016.08,2012.69,-0.338,lock_stop,15
2024-01-19 01:15,2024-01-19 01:15,buy,2024.11,2022.51,2025.88,2022.51,-1.000,sl,15
2024-01-19 03:45,2024-01-19 03:45,buy,2025.27,2023.35,2027.52,2023.35,-1.000,sl,15
2024-01-19 08:30,2024-01-19 08:30,buy,2023.52,2022.04,2025.12,2023.40,-0.081,lock_stop,15
2024-01-22 03:15,2024-01-22 03:45,buy,2031.24,2029.42,2033.34,2029.42,-1.000,sl,45
2024-01-22 06:45,2024-01-22 07:15,sell,2025.22,2026.88,2023.35,2023.35,1.124,tp,45
2024-01-22 08:15,2024-01-22 08:15,sell,2020.52,2022.44,2018.26,2022.44,-1.000,sl,15
2024-01-22 16:45,2024-01-22 16:45,sell,2018.06,2021.42,2013.65,2021.42,-1.000,sl,15
2024-01-22 20:15,2024-01-22 20:45,sell,2020.77,2023.59,2017.17,2021.31,-0.192,lock_stop,45
2024-01-23 06:00,2024-01-23 07:30,buy,2027.59,2025.49,2030.11,2030.11,1.202,tp,105
2024-01-23 09:00,2024-01-23 09:15,buy,2035.24,2032.92,2038.10,2032.92,-1.000,sl,30
2024-01-23 15:30,2024-01-23 15:30,buy,2028.53,2025.96,2031.76,2025.96,-1.000,sl,15
2024-01-23 19:45,2024-01-23 20:30,sell,2022.69,2025.49,2019.12,2025.49,-1.000,sl,60
2024-01-23 21:45,2024-01-23 22:00,buy,2030.30,2027.96,2033.19,2029.38,-0.393,lock_stop,30
2024-01-24 09:45,2024-01-24 09:45,buy,2031.57,2029.41,2034.18,2029.41,-1.000,sl,15
2024-01-24 14:00,2024-01-24 15:30,buy,2033.71,2031.25,2036.77,2036.77,1.246,tp,105
2024-01-24 17:45,2024-01-24 18:00,sell,2018.11,2022.44,2012.24,2012.24,1.356,tp,30
2024-01-24 21:30,2024-01-24 23:45,sell,2012.29,2015.37,2008.30,2013.50,-0.393,eod,150
2024-01-25 10:30,2024-01-25 10:30,sell,2013.16,2014.96,2011.09,2014.96,-1.000,sl,15
2024-01-25 14:15,2024-01-25 14:45,sell,2015.80,2017.87,2013.32,2013.32,1.198,tp,45
2024-01-26 03:15,2024-01-26 03:45,buy,2022.81,2021.04,2024.83,2021.04,-1.000,sl,45
2024-01-26 12:30,2024-01-26 14:30,buy,2022.85,2020.75,2025.37,2020.75,-1.000,sl,135
2024-01-29 05:15,2024-01-29 08:45,buy,2025.99,2023.74,2028.74,2028.74,1.222,tp,225
2024-01-29 09:15,2024-01-29 09:30,buy,2031.21,2029.34,2033.39,2033.39,1.166,tp,30
2024-01-30 02:45,2024-01-30 03:00,buy,2033.83,2031.74,2036.33,2031.74,-1.000,sl,30
2024-01-30 06:30,2024-01-30 06:45,buy,2033.08,2031.59,2034.69,2031.59,-1.000,sl,30
2024-01-30 08:15,2024-01-30 08:30,buy,2035.41,2033.85,2037.12,2034.94,-0.302,lock_stop,30
2024-01-31 02:15,2024-01-31 02:30,buy,2038.02,2036.81,2039.21,2036.81,-1.000,sl,30
2024-01-31 10:45,2024-01-31 11:00,buy,2040.06,2038.21,2042.21,2038.21,-1.000,sl,30
2024-01-31 15:45,2024-01-31 16:00,buy,2041.13,2039.05,2043.63,2043.63,1.200,tp,30
2024-01-31 16:45,2024-01-31 16:45,buy,2049.92,2047.12,2053.49,2053.49,1.277,tp,15
2024-02-01 04:30,2024-02-01 07:30,buy,2046.78,2044.56,2049.49,2044.56,-1.000,sl,195
2024-02-01 12:15,2024-02-01 12:30,sell,2038.42,2040.84,2035.41,2035.41,1.242,tp,30
2024-02-01 13:00,2024-02-01 15:00,sell,2031.71,2034.59,2028.02,2034.59,-1.000,sl,135
2024-02-01 17:45,2024-02-01 18:00,buy,2051.71,2047.09,2058.01,2058.01,1.365,tp,30
2024-02-01 18:45,2024-02-01 19:30,buy,2064.02,2058.60,2071.52,2058.60,-1.000,sl,60
2024-02-02 01:30,2024-02-02 03:00,buy,2056.13,2054.13,2058.51,2054.13,-1.000,sl,105
2024-02-02 07:30,2024-02-02 08:15,buy,2056.30,2054.74,2058.01,2054.74,-1.000,sl,60
2024-02-02 13:45,2024-02-02 14:00,buy,2056.17,2054.17,2058.55,2056.03,-0.070,lock_stop,30
2024-02-05 02:30,2024-02-05 03:00,sell,2034.73,2036.93,2032.05,2036.93,-1.000,sl,45
2024-02-05 05:00,2024-02-05 05:15,sell,2033.19,2035.63,2030.16,2030.16,1.243,tp,30
2024-02-05 10:15,2024-02-05 11:15,sell,2024.56,2027.20,2021.23,2021.23,1.263,tp,75
2024-02-05 14:45,2024-02-05 15:15,sell,2022.79,2024.85,2020.33,2020.33,1.196,tp,45
2024-02-06 05:30,2024-02-06 06:15,sell,2023.47,2025.07,2021.70,2025.07,-1.000,sl,60
2024-02-06 07:45,2024-02-06 08:00,buy,2029.54,2027.97,2031.27,2027.97,-1.000,sl,30
2024-02-06 15:00,2024-02-06 15:00,buy,2028.02,2025.92,2030.55,2030.55,1.202,tp,15
2024-02-06 17:15,2024-02-06 18:45,buy,2034.40,2031.37,2038.32,2038.32,1.294,tp,105
2024-02-07 09:30,2024-02-07 09:45,buy,2036.10,2034.80,2037.42,2034.80,-1.000,sl,30
2024-02-07 14:30,2024-02-07 14:30,sell,2031.44,2033.07,2029.63,2033.07,-1.000,sl,15
2024-02-07 15:45,2024-02-07 15:45,buy,2036.33,2034.34,2038.69,2034.34,-1.000,sl,15
2024-02-08 01:15,2024-02-08 02:15,buy,2036.29,2034.93,2037.70,2037.70,1.039,tp,75
2024-02-08 04:15,2024-02-08 04:15,buy,2038.69,2037.36,2040.06,2037.36,-1.000,sl,15
2024-02-08 06:00,2024-02-08 08:45,sell,2032.52,2034.06,2030.83,2034.06,-1.000,sl,180
2024-02-08 10:30,2024-02-08 11:00,sell,2030.04,2031.78,2028.05,2031.78,-1.000,sl,45
2024-02-08 14:45,2024-02-08 14:45,sell,2024.55,2027.47,2020.79,2024.93,-0.130,lock_stop,15
2024-02-09 01:15,2024-02-09 02:00,buy,2034.81,2033.59,2036.02,2033.59,-1.000,sl,60
2024-02-09 14:45,2024-02-09 15:00,sell,2029.98,2031.63,2028.13,2028.13,1.122,tp,30
2024-02-09 16:30,2024-02-09 18:00,sell,2024.53,2027.73,2020.35,2020.35,1.305,tp,105
2024-02-12 04:00,2024-02-12 05:15,sell,2023.27,2024.68,2021.78,2021.78,1.057,tp,90
2024-02-12 11:45,2024-02-12 15:00,sell,2021.28,2023.10,2019.18,2023.10,-1.000,sl,210
2024-02-12 16:00,2024-02-12 16:15,sell,2018.70,2021.03,2015.83,2015.83,1.232,tp,30
2024-02-12 18:00,2024-02-12 18:30,sell,2012.76,2016.34,2008.01,2016.34,-1.000,sl,45
2024-02-13 01:45,2024-02-13 03:00,sell,2018.44,2019.70,2017.18,2019.70,-1.000,sl,90
2024-02-13 05:15,2024-02-13 05:45,sell,2017.32,2018.60,2016.02,2018.60,-1.000,sl,45
2024-02-13 08:45,2024-02-13 09:00,buy,2022.93,2021.66,2024.21,2024.21,1.008,tp,30
2024-02-13 10:00,2024-02-13 11:45,buy,2025.34,2023.96,2026.78,2026.78,1.046,tp,120
2024-02-13 13:30,2024-02-13 13:45,buy,2028.95,2027.39,2030.67,2027.39,-1.000,sl,30
2024-02-13 16:15,2024-02-13 16:15,sell,2001.16,2005.17,1995.78,2005.17,-1.000,sl,15
2024-02-13 16:45,2024-02-13 17:00,sell,1997.47,2002.02,1991.26,1991.26,1.363,tp,30
2024-02-13 21:30,2024-02-13 23:45,sell,1991.45,1993.95,1988.33,1992.95,-0.600,eod,150
2024-02-14 01:30,2024-02-14 02:30,sell,1991.40,1992.83,1989.88,1992.83,-1.000,sl,75
2024-02-14 03:30,2024-02-14 03:30,sell,1990.22,1991.66,1988.69,1991.66,-1.000,sl,15
2024-02-14 10:00,2024-02-14 10:00,sell,1989.27,1990.82,1987.56,1987.56,1.098,tp,15
2024-02-14 10:30,2024-02-14 10:30,sell,1987.14,1988.95,1985.06,1988.95,-1.000,sl,15
2024-02-14 17:00,2024-02-14 17:45,sell,1987.24,1990.14,1983.52,1987.87,-0.217,lock_stop,60
2024-02-15 02:00,2024-02-15 02:30,buy,1993.99,1992.56,1995.51,1992.56,-1.000,sl,45
2024-02-15 09:30,2024-02-15 10:15,buy,1994.11,1992.72,1995.57,1995.57,1.049,tp,60
2024-02-15 12:00,2024-02-15 14:30,buy,1996.61,1994.94,1998.49,1998.49,1.126,tp,165
2024-02-15 15:45,2024-02-15 15:45,buy,2003.51,2001.18,2006.38,2001.18,-1.000,sl,15
2024-02-15 16:45,2024-02-15 16:45,buy,2005.73,2002.85,2009.42,2002.85,-1.000,sl,15
2024-02-15 20:00,2024-02-15 23:45,buy,2003.79,2000.44,2008.19,2004.25,0.137,time,240
2024-02-16 04:00,2024-02-16 04:00,buy,2005.73,2004.61,2006.78,2004.61,-1.000,sl,15
2024-02-16 09:30,2024-02-16 09:30,buy,2005.15,2003.97,2006.30,2006.30,0.972,tp,15
2024-02-16 12:45,2024-02-16 15:00,buy,2007.35,2005.73,2009.15,2005.73,-1.000,sl,150
2024-02-16 19:45,2024-02-16 23:30,buy,2012.20,2008.53,2017.08,2013.38,0.321,time,240
2024-02-19 01:15,2024-02-19 01:15,buy,2014.52,2012.70,2016.63,2012.70,-1.000,sl,15
2024-02-19 02:15,2024-02-19 02:45,buy,2016.68,2014.66,2019.09,2019.09,1.191,tp,45
2024-02-19 04:45,2024-02-19 05:45,buy,2022.21,2019.42,2025.77,2019.42,-1.000,sl,75
2024-02-19 08:45,2024-02-19 09:00,buy,2022.62,2021.13,2024.22,2021.13,-1.000,sl,30
2024-02-19 18:00,2024-02-19 18:15,sell,2014.65,2016.41,2012.64,2015.93,-0.729,lock_stop,30
2024-02-20 01:15,2024-02-20 02:15,sell,2016.34,2017.66,2014.98,2014.98,1.028,tp,75
2024-02-20 06:30,2024-02-20 07:30,buy,2019.49,2017.88,2021.27,2017.88,-1.000,sl,75
2024-02-20 08:45,2024-02-20 09:00,buy,2020.42,2019.10,2021.77,2019.10,-1.000,sl,30
2024-02-20 09:30,2024-02-20 09:45,buy,2022.48,2020.96,2024.14,2020.96,-1.000,sl,30
2024-02-20 11:15,2024-02-20 12:15,buy,2023.49,2021.74,2025.48,2025.48,1.142,tp,75
2024-02-20 15:45,2024-02-20 16:30,buy,2029.87,2027.86,2032.25,2027.86,-1.000,sl,60
2024-02-20 20:00,2024-02-20 20:00,buy,2028.92,2026.49,2031.95,2028.24,-0.279,lock_stop,15
2024-02-21 04:15,2024-02-21 04:30,buy,2027.04,2025.75,2028.35,2028.35,1.014,tp,30
2024-02-21 05:30,2024-02-21 07:30,buy,2030.05,2028.53,2031.70,2031.70,1.088,tp,135
2024-02-22 06:45,2024-02-22 08:30,buy,2028.88,2027.37,2030.52,2030.52,1.087,tp,120
2024-02-22 10:00,2024-02-22 10:00,buy,2031.58,2030.00,2033.33,2033.33,1.105,tp,15
2024-02-23 07:45,2024-02-23 08:15,sell,2022.42,2023.79,2020.99,2020.99,1.044,tp,45
2024-02-23 11:30,2024-02-23 12:15,sell,2017.25,2019.39,2014.66,2019.39,-1.000,sl,60
